#{"t_start": 1761782181.083617, "env_id": "None"}
r,l,t
-15.192857,406,91.177136
19.5,389,91.401341
-36.557143,404,91.628041
35.428571,471,91.861661
-5.5,376,92.073912
-147.557143,399,92.290151
-125.335714,350,93.483493
-77.935714,342,93.724745
-33.264286,410,93.945908
-126.0,355,94.152426
-81.764286,409,94.373467
-57.764286,376,94.585104
-107.0,401,94.800627
-45.821429,429,96.027463
-77.835714,352,96.272287
-130.614286,391,96.489679
-106.0,399,96.711161
-23.307143,471,96.942128
-144.057143,375,97.153908
11.5,371,97.363277
-118.057143,387,98.567079
-61.0,399,98.829441
-89.764286,339,99.043103
-98.571429,423,99.263888
-89.85,413,99.479825
-133.457143,372,99.687413
-86.85,450,99.912776
18.985714,349,101.13681
27.057143,418,101.394206
-13.507143,415,101.623614
-90.264286,396,101.838003
-164.1,415,102.057015
-58.557143,403,102.272247
-92.814286,434,103.439853
-62.107143,395,103.702539
-121.0,404,103.918691
-94.557143,394,104.133275
-84.764286,391,104.347621
-60.828571,456,104.574163
-56.278571,404,104.793254
-15.607143,398,105.967598
-158.321429,401,106.220635
-41.742857,414,106.437214
-51.264286,433,106.659103
-97.057143,411,106.879334
-147.057143,368,107.085232
-91.5,341,107.286814
-130.264286,428,108.504863
-79.278571,400,108.749634
29.235714,379,108.962202
-101.935714,383,109.175809
-157.114286,394,109.389484
22.5,344,109.595175
-163.65,452,109.818384
-72.521429,433,111.038177
-99.614286,341,111.263257
-2.328571,419,111.49303
-154.671429,433,111.720525
-27.5,395,111.932341
-165.55,407,112.147519
-47.292857,472,113.333772
-79.528571,425,113.595937
-109.0,380,113.814803
-37.5,338,114.018088
-14.0,344,114.220995
-61.057143,373,114.43207
22.428571,524,114.675074
-160.557143,370,115.887671
-86.685714,416,116.137825
-151.057143,366,116.345786
-43.421429,377,116.564363
-128.7,387,116.77795
-72.678571,383,116.991631
-73.4,372,117.202484
-70.721429,382,118.422334
-43.942857,391,118.677894
-59.5,552,118.928716
-71.764286,382,119.143219
-8.328571,433,119.365101
-134.5,399,119.581068
-42.028571,428,120.800013
-28.307143,416,121.066659
-108.271429,401,121.285443
-53.321429,431,121.506492
-47.0,335,121.70842
-63.764286,421,121.926713
-118.521429,454,122.1554
19.178571,396,123.361069
-57.528571,475,123.632686
2.45,461,123.862282
-74.178571,492,124.098069
-129.557143,378,124.307394
-30.0,349,124.51436
-69.5,389,125.668703
28.957143,439,125.933367
-88.35,393,126.150245
-54.0,343,126.356756
-28.042857,417,126.577141
-124.335714,373,126.789074
29.235714,377,127.002154
-97.257143,430,128.202739
-177.478571,454,128.466273
-68.107143,389,128.686904
-70.278571,366,128.896659
-30.792857,350,129.101922
-101.5,349,129.307736
-134.335714,367,129.518202
-85.0,344,130.703008
-173.85,436,130.973211
-121.778571,400,131.197567
8.5,351,131.407959
-101.085714,419,131.625381
-144.257143,446,131.851086
-19.857143,389,132.063385
-111.257143,440,133.263883
-44.157143,356,133.507352
-154.057143,402,133.729626
-68.885714,398,133.944722
-87.742857,438,134.171333
25.0,344,134.381319
-4.678571,351,134.588883
-79.157143,395,135.793748
-114.5,338,136.029282
-117.5,341,136.234084
-26.321429,410,136.457252
-91.278571,352,136.664582
-138.271429,419,136.880836
-151.321429,452,137.104925
-61.307143,466,138.315751
15.235714,390,138.561581
-2.0,345,138.767447
-139.142857,508,139.008031
-129.978571,437,139.23287
-8.828571,444,139.460061
-148.778571,366,140.623576
