#{"t_start": 1761550294.894062, "env_id": "None"}
r,l,t
49.686467,353,51.277722
61.511803,407,51.565148
29.750932,414,51.850322
77.819205,416,52.141153
44.913748,414,52.42651
-3.137643,424,52.719431
-109.361488,680,53.099392
55.025936,426,53.380989
59.259213,396,53.662049
76.862744,416,56.09521
70.777589,396,56.396766
-145.088295,1414,57.013058
15.353148,414,57.285508
36.642561,396,57.568832
54.160401,414,57.861331
38.133889,340,58.147437
71.909659,340,58.414767
21.375713,340,58.685347
-191.526459,1475,59.332767
61.111356,426,59.608994
48.394131,416,59.896508
-160.46685,2700,63.030073
51.024695,414,63.306548
54.942496,340,63.573871
55.439863,414,63.872273
65.391602,414,64.163447
9.546145,414,64.452268
33.750488,414,64.745364
63.102822,352,65.015758
49.799632,396,65.305621
-168.368176,2700,66.30883
47.331635,340,66.555637
57.675558,414,66.85111
-236.218134,2695,69.955237
40.297876,414,70.230366
41.534638,352,70.496315
55.923891,340,70.76771
68.971701,414,71.062704
42.264242,414,71.355049
71.364212,414,71.651279
77.435191,340,71.91482
71.035626,340,72.188091
-91.809945,929,72.650263
50.656657,340,72.904753
17.286048,454,73.216441
54.877964,414,73.506834
67.055991,340,73.770511
54.09332,414,76.233169
50.122068,352,76.525205
-62.200615,1069,77.033228
56.659596,340,77.285172
57.100723,340,77.559482
42.983881,414,77.861052
44.559473,414,78.15422
34.323083,414,78.445189
53.001547,396,78.732278
35.152965,340,78.999197
72.143382,340,79.269449
-103.571314,956,79.752033
44.580487,414,80.031467
50.86746,340,80.29278
45.549649,414,80.594892
62.430217,340,80.858898
68.531115,396,81.15375
48.250388,340,81.422368
23.046754,340,83.934629
82.255707,414,84.261991
44.54139,414,84.558329
62.883228,414,84.854227
56.983068,396,85.14782
66.740263,340,85.415459
58.908157,429,85.726895
61.012889,414,86.074366
34.988907,426,86.372342
44.970134,414,86.679509
55.149605,414,86.970115
37.057193,352,87.239066
70.835389,340,87.517775
-149.465314,2700,88.509403
31.171375,426,88.790256
65.160429,340,91.222596
-155.319317,2700,92.23962
-121.096769,1560,92.869486
47.807333,340,93.114767
49.332341,340,93.381239
71.038535,424,93.687058
21.171364,414,93.980074
78.715947,353,94.249058
62.081941,414,94.554329
28.748651,396,94.844437
31.89584,414,95.138741
51.422775,340,95.405355
47.325784,417,97.878935
27.016432,414,98.197827
58.75283,396,98.494515
48.183039,414,98.788227
-130.298493,1292,99.362109
54.193277,414,99.641564
19.81898,340,99.90522
89.479621,340,100.179881
54.697646,424,100.48064
71.628775,396,100.776552
29.496394,414,101.071249
23.522116,414,101.369188
38.608972,414,101.663714
49.576943,426,101.96367
-91.851711,1010,102.454153
79.344646,409,102.736035
57.131829,426,105.27787
-207.097938,1688,106.009017
49.940151,353,106.263089
63.940472,414,106.560833
79.06785,396,106.852262
65.822686,426,107.154935
89.655562,340,107.424197
76.67494,424,107.724888
79.806469,424,108.030807
-135.541853,1498,108.668263
59.618246,414,108.945893
50.483731,414,109.241729
62.677933,415,109.536678
68.881393,341,109.806537
33.696192,396,110.102581
73.767666,340,112.610753
48.909536,414,112.927722
23.415121,340,113.196538
52.921231,426,113.504442
24.479219,396,113.793814
31.684635,395,114.083315
71.255232,414,114.386339
31.050908,426,114.688442
35.21872,352,114.960814
10.428717,424,115.270747
75.281382,414,115.570146
30.156204,414,115.868585
53.95345,396,116.163716
55.003894,396,116.455834
39.977654,414,116.752467
31.06461,414,117.049629
46.496461,414,117.347638
57.96828,340,117.621167
51.952566,341,117.896744
17.269893,414,118.197613
51.893421,340,120.807959
49.712499,340,121.113432
69.122745,340,121.387521
46.90135,424,121.699669
72.032095,396,121.996438
57.742413,414,122.29657
-174.451362,1603,122.970107
71.363058,414,123.247478
56.826437,352,123.521872
67.84734,414,123.824886
64.857526,416,124.123328
-1.828212,414,124.424942
72.317819,414,124.721937
67.709468,353,124.999008
63.6499,353,125.283988
33.205354,340,125.558829
54.312122,414,125.860363
57.884438,340,126.12988
16.463829,426,128.748801
-228.978153,2210,129.633253
66.054414,340,129.889712
36.66786,396,130.182848
63.005299,340,130.454709
45.872659,396,130.757173
61.76988,414,131.056553
31.228223,340,131.322431
30.841505,426,131.639687
23.150038,414,131.93287
45.931352,340,132.205003
-108.236525,1634,132.894703
74.010876,414,133.172368
75.005388,396,135.681329
55.836426,426,136.019632
-245.741382,2026,136.823023
68.984776,352,137.081035
56.712489,414,137.381476
50.287119,340,137.653492
42.629859,425,137.964109
12.903399,340,138.232119
71.345649,414,138.543222
-192.99693,2537,139.486237
15.653401,414,139.760693
66.778977,396,142.253102
18.988488,340,142.552478
68.224661,414,142.860001
-144.713154,2700,143.869321
-237.180388,2700,144.840786
35.510536,352,145.136534
38.588144,340,145.405495
59.199032,414,145.715244
49.437032,426,146.017222
53.192677,414,148.676168
72.686446,352,148.988721
9.626315,414,149.396329
20.880142,426,149.753138
43.318606,352,150.084947
59.484034,396,150.431987
43.174656,414,150.789166
46.995127,416,151.149873
80.648584,415,151.548831
60.369078,340,151.815637
33.585458,340,152.102896
34.771868,414,152.41629
71.039515,416,152.760426
31.582302,396,153.052093
37.534748,414,153.361044
53.176558,396,153.653081
7.621999,396,153.947811
71.128702,340,154.227023
43.34429,396,154.532792
57.744125,415,154.834162
14.934779,340,155.102983
53.490535,340,157.740981
85.588859,414,158.082392
16.623742,340,158.355605
33.919029,414,158.671663
56.053208,414,158.97547
38.990123,340,159.247472
87.322124,340,159.532956
42.518669,414,159.842135
40.745756,414,160.145619
72.889675,352,160.425204
58.910152,414,160.735995
47.653359,340,161.006557
69.579477,340,161.288301
26.054616,414,161.598072
71.880958,409,161.901167
52.440259,414,162.205835
21.915803,414,162.510031
66.810802,340,162.783057
30.329665,414,163.091165
52.285777,340,163.36665
75.661678,414,163.680722
72.418918,396,166.367925
28.779761,417,166.706993
60.78431,352,166.981708
46.018694,415,167.289654
-132.381341,1353,167.895664
40.649186,414,168.18295
78.355721,396,168.480078
-180.209595,1585,169.159761
78.9319,396,169.431114
66.226081,352,169.712521
29.552312,414,170.016099
66.13287,396,170.312167
34.64341,353,170.588549
50.216836,340,170.86189
58.612094,414,171.16975
59.59289,414,171.473353
38.952515,340,174.040813
40.486756,414,174.359459
55.937053,414,174.663604
27.061087,414,174.965528
37.727727,353,175.246572
15.131004,426,175.558732
34.783099,340,175.830663
28.180547,414,176.141624
63.396593,433,176.452284
27.579267,340,176.726587
46.745893,426,177.039662
80.627309,414,177.336699
35.947537,414,177.640572
29.306313,340,177.911421
36.258932,352,178.19963
86.109146,414,178.510539
88.45818,426,178.817994
58.225233,414,179.113655
67.843507,414,179.424245
52.452826,396,179.715725
63.311667,396,182.353962
66.881292,414,182.681727
55.417995,414,182.985865
78.240241,414,183.290159
49.923779,414,183.587023
-143.959758,1148,184.128576
40.549626,396,184.411451
43.581458,414,184.713184
46.680437,414,185.021144
64.065887,396,185.31971
21.407887,426,185.628138
62.386235,414,185.92655
54.788321,340,186.205287
66.617455,426,186.516741
58.535804,340,186.786417
-97.624368,973,187.285789
38.07078,414,187.567846
49.173329,340,190.149235
-180.038432,1526,190.838709
33.210435,340,191.091443
50.574469,396,191.391707
19.348714,414,191.693687
40.673835,414,191.99377
49.076068,414,192.299614
67.140125,414,192.606701
53.023073,414,192.912569
-66.290886,1006,193.405246
46.332791,426,193.695266
22.102448,414,193.999467
34.890851,414,194.30647
29.660679,414,194.607615
76.755253,414,194.913527
74.271853,340,195.183998
55.801186,415,197.808339
78.493264,396,198.124142
50.44815,340,198.403058
73.337201,340,198.687555
45.564321,414,198.996403
40.258818,396,199.293306
35.055032,414,199.597233
52.26732,426,199.914579
69.42633,340,200.18334
29.246333,414,200.490188
-73.866468,833,200.935162
54.427157,396,201.2164
44.061873,414,201.521172
59.820191,340,201.795621
81.236093,426,202.107768
48.893303,352,202.390267
71.023975,414,202.70244
61.113953,340,202.97778
64.43345,414,203.288135
-124.721138,1320,206.26072
54.458303,352,206.52377
36.275027,414,206.832803
52.242466,414,207.139992
58.831605,340,207.412646
63.294899,414,207.722764
75.933731,340,207.996393
33.690693,380,208.293234
61.2968,414,208.603291
54.100872,396,208.90178
66.322303,340,209.17891
74.72075,397,209.48219
72.504001,340,209.75979
76.528164,340,210.038943
66.715969,340,210.322614
63.616505,340,210.60398
64.341939,340,210.888989
82.292118,414,211.202003
57.656094,414,211.504436
45.669503,352,211.781934
40.357548,414,214.463338
52.569794,340,214.754774
44.589832,414,215.065983
-46.420562,490,215.400538
41.693835,340,215.670605
45.673428,396,215.977853
66.599843,340,216.253449
42.272589,426,216.567016
71.823092,409,216.868403
91.652758,414,217.173651
34.612044,414,217.480067
46.928472,426,217.793333
51.511506,414,218.099713
50.504259,414,218.409815
-114.146316,1065,218.923336
67.495986,426,219.212774
40.416528,414,219.514838
64.399454,340,219.788443
53.82455,340,220.071208
79.084579,414,222.724686
63.001732,340,223.001253
32.439105,414,223.313218
52.055304,426,223.622831
59.826745,340,223.89371
51.726863,340,224.16901
47.419371,414,224.480544
68.89279,340,224.754818
85.200477,414,225.064408
60.624951,414,225.364803
50.412314,340,225.641859
58.100323,414,225.954157
57.808189,409,226.257749
20.654889,414,226.56712
66.710144,414,226.873669
-170.544475,2700,230.198515
48.213207,414,230.502404
53.261623,340,230.782064
54.808882,414,231.092681
-115.066226,2700,232.120605
47.18324,340,232.372979
70.438935,340,232.653626
61.245882,340,232.932879
56.303832,414,233.245511
75.221422,414,233.550099
65.680392,351,233.823282
54.735841,340,234.097898
-107.275095,1118,234.637537
58.971099,414,237.189414
-230.900577,2700,238.236033
37.332775,414,238.518134
76.202598,414,238.826646
69.646762,340,239.099921
44.970384,340,239.380315
51.9111,352,239.662106
51.598439,396,239.965358
67.879799,396,240.266172
49.936397,396,240.564923
49.583971,396,240.860093
49.839548,414,241.163971
60.743261,340,241.435947
-124.665928,2700,244.754783
53.425898,414,245.042143
93.648309,414,245.348307
50.398796,340,245.621424
58.276979,396,245.922131
51.011634,414,246.230431
49.501559,340,246.513483
65.015211,340,246.795601
65.940937,426,247.109682
76.433648,396,247.407471
70.455163,414,247.714486
40.633264,396,248.00973
55.477156,414,248.318803
56.195134,340,248.591998
85.568194,414,248.897195
48.625738,426,249.21003
67.360706,340,249.48088
61.078883,426,252.100635
61.780662,340,252.384193
64.175685,414,252.696379
61.491478,396,252.997276
73.48259,414,253.297983
55.068244,414,253.602338
86.35421,414,253.912282
58.048492,426,254.228315
81.591507,340,254.505031
37.17285,414,254.814803
42.122034,414,255.116306
60.180483,426,255.428583
78.159746,340,255.70203
55.556133,414,256.01083
69.955115,353,256.288321
36.094198,340,256.57207
49.241587,352,256.855846
65.935338,340,257.13553
59.609329,340,257.417834
57.177688,414,257.731448
43.532875,414,258.032515
75.579177,426,260.732754
-207.090999,2700,261.764188
42.40606,340,262.013277
62.64916,340,262.291261
59.832526,352,262.574843
72.679245,396,262.880867
79.911756,352,263.163143
40.784574,414,263.475073
44.704675,340,263.746146
56.968129,340,264.030021
60.628828,396,264.337291
63.037816,352,264.61704
42.660584,340,264.898216
73.124599,340,265.176937
44.92621,340,265.455381
68.150139,396,265.765158
54.612952,414,268.380777
42.292129,340,268.65916
71.579776,340,268.945281
59.329331,340,269.229639
48.525166,414,269.541337
72.636207,340,269.816797
20.524488,414,270.132863
46.60839,409,270.432052
55.401446,426,270.746688
73.071403,416,271.051125
71.682375,340,271.32332
45.793381,340,271.611268
55.95485,414,271.92058
61.665707,340,272.195917
-108.395931,1293,272.807015
46.125875,340,273.067913
70.857103,414,273.377708
56.916724,414,273.679576
53.281799,414,276.308105
60.440908,426,276.651761
60.424727,414,276.953652
47.817335,414,277.266115
86.064877,414,277.565093
41.708522,353,277.838855
53.486678,340,278.120505
52.369498,414,278.435161
66.568875,340,278.716729
-129.35004,1543,279.391508
-183.076444,2700,280.381224
68.490083,340,280.631455
56.264178,414,283.150545
72.430744,414,283.48959
90.741973,414,283.792701
58.287251,414,284.09669
85.247004,340,284.368804
73.534546,340,284.651783
71.935276,352,284.944288
29.759774,414,285.255231
42.922564,352,285.534323
72.824976,340,285.819098
-112.901555,804,286.263321
34.646942,414,286.548696
58.077422,414,286.857078
71.462798,340,287.131307
66.099616,414,287.441055
38.930485,396,287.740296
43.101218,414,288.053007
20.642268,414,288.35803
33.055853,414,288.66235
32.348047,409,288.966285
77.396232,340,291.625096
43.890376,352,291.933376
43.055335,352,292.224975
57.607809,340,292.511178
49.973809,414,292.826586
45.193347,353,293.108389
65.375991,426,293.424413
53.645735,396,293.723974
67.564763,414,294.037294
61.701315,414,294.344662
61.544315,340,294.618669
48.442668,426,294.941176
55.711076,414,295.245411
80.170794,414,295.548798
49.338052,424,295.854089
72.469752,414,296.160981
56.255403,414,296.464064
37.010501,414,296.772529
30.946465,414,297.082856
79.168891,396,297.381878
71.949199,414,297.689804
53.191842,414,300.395218
65.915262,340,300.68197
50.355758,426,301.000112
45.735981,409,301.302152
59.593024,414,301.608044
72.924801,353,301.885739
53.848357,426,302.203726
71.079649,340,302.482571
43.040013,340,302.764437
14.994136,414,303.077898
95.125006,414,303.382556
59.639252,414,303.694468
58.773622,340,303.971045
52.982145,340,304.254475
71.506314,414,304.567862
26.937011,414,304.87036
36.811136,414,305.170547
34.070856,396,305.471466
6.942363,414,305.773964
24.574161,414,306.082862
62.709445,414,308.790165
-138.073114,1626,309.508269
31.641398,340,309.770852
98.316911,414,310.085836
79.564224,414,310.394993
82.892125,340,310.677844
70.102444,340,310.953997
22.829184,414,311.26598
69.997596,353,311.545612
57.862926,414,311.85643
78.100738,340,312.140492
-269.62944,2700,313.179288
63.455708,353,315.693625
58.468007,340,315.998534
58.322664,340,316.281475
51.832555,340,316.564633
84.55311,340,316.846815
83.378568,414,317.16309
65.709453,340,317.443928
69.538854,424,317.762908
66.040741,426,318.067978
78.18102,414,318.380199
-154.920133,1737,319.110582
60.19437,340,319.365094
89.563434,414,319.675217
52.304989,396,319.975802
45.414932,414,320.284435
35.510618,426,320.593919
67.496342,340,320.869959
66.298922,340,321.151941
64.999587,340,323.818013
72.803417,396,324.152066
76.888676,340,324.438394
54.751399,340,324.725651
64.953743,340,325.006092
65.610606,396,325.315787
71.58256,414,325.622061
75.047924,414,325.923172
42.027651,414,326.227642
-225.827091,2700,327.278624
59.244398,414,327.559319
-127.99865,1461,328.199229
65.700323,340,328.452713
35.958787,396,331.040249
63.305905,396,331.350359
90.748686,396,331.649511
33.09112,414,331.962209
44.658579,414,332.268425
71.649363,340,332.541067
48.767716,414,332.84927
59.867802,340,333.130853
66.252108,340,333.415617
-207.342545,2700,334.442095
65.370199,414,334.728114
65.157659,414,335.03028
75.400953,340,335.303262
67.727245,340,335.582863
61.729648,340,335.864258
82.690098,414,338.483408
57.455648,414,338.803712
64.757476,352,339.083214
59.553167,340,339.367766
19.065334,409,339.678487
62.492158,414,339.975798
37.923679,414,340.282899
66.047064,409,340.582285
-60.134858,485,340.911345
57.219817,426,341.220655
79.10273,340,341.496696
-301.034958,2575,342.479455
40.508922,340,342.733167
58.533833,396,343.041475
62.235399,414,343.342511
-82.206055,649,346.050165
58.980828,340,346.317596
46.267805,414,346.628685
75.902833,396,346.929288
51.023654,340,347.206391
78.998316,414,347.525123
54.955248,340,347.800742
29.274809,424,348.120004
67.113602,414,348.422563
36.103147,340,348.701733
73.223256,340,348.984764
58.231964,455,349.315757
25.083878,409,349.624131
61.473832,414,349.927763
57.330782,340,350.203804
70.339046,426,350.51885
71.680051,340,350.790311
46.431338,352,351.07929
43.190986,414,351.390199
46.567063,396,351.685732
56.971108,396,354.393672
25.92812,414,354.723079
61.550337,409,355.024607
64.924691,414,355.334798
48.549588,340,355.610508
44.335636,414,355.921741
42.891648,396,356.219796
53.161804,340,356.495871
83.65659,414,356.81465
62.295755,414,357.123762
74.045102,340,357.397393
69.564864,340,357.685966
61.89177,340,357.966726
88.348373,396,358.277794
41.698011,340,358.55894
47.641006,340,358.838061
68.310117,340,359.122601
72.582811,414,359.433078
62.782875,340,359.714161
44.844006,414,360.026487
68.569625,353,360.308329
74.66625,340,360.594051
56.060061,416,363.350202
34.644977,414,363.670792
86.798772,414,363.982994
64.4019,414,364.294988
57.708172,352,364.575738
18.743813,414,364.885603
65.407579,340,365.166843
70.535563,414,365.480108
73.134176,414,365.788522
63.609845,353,366.06946
61.528666,414,366.37678
53.557848,414,366.688243
61.093874,340,366.965503
44.550361,426,367.282269
50.365174,340,367.55625
-251.288593,2112,368.409427
41.990421,414,371.029298
44.27639,353,371.334921
57.886648,414,371.649048
75.69447,426,371.952682
55.594086,340,372.228176
84.338327,414,372.543791
38.771345,340,372.823409
71.449957,414,373.143293
81.903205,340,373.428556
-182.796199,2700,374.456721
72.748551,414,374.740646
54.25578,353,375.024412
43.622619,414,375.332169
20.78587,414,375.636032
81.020543,340,375.908663
-101.358987,853,378.758139
34.389567,396,379.052065
38.18126,414,379.353657
59.358229,415,379.663242
80.629988,426,379.975505
40.300982,414,380.2859
46.991997,341,380.562256
69.765146,414,380.877507
-192.003599,2700,381.905412
72.280021,340,382.160739
32.683427,416,382.469759
70.617914,340,382.744969
51.922565,424,383.059206
53.197997,449,385.665449
38.68511,414,386.007211
41.518599,340,386.282403
33.773017,341,386.570383
29.697977,340,386.852128
81.557919,414,387.168336
72.128771,340,387.445062
52.439865,340,387.724733
59.218711,340,388.007963
26.40375,396,388.31504
55.486592,414,388.62891
-196.944679,1857,389.379529
44.672806,424,389.666799
54.500658,414,389.973508
65.602119,340,390.254493
-196.906436,2700,393.640825
64.132765,340,393.904807
77.180407,340,394.189056
38.451908,414,394.49947
56.893513,396,394.801966
-210.805179,2301,395.698643
46.795177,426,395.981836
28.382485,396,396.27434
70.581538,340,396.549794
34.63601,396,396.857763
39.256855,414,397.164471
50.458902,414,397.47309
47.906312,414,397.778169
57.537546,396,400.361458
66.82392,414,400.688021
73.548478,340,400.965411
69.16649,414,401.273981
88.961706,352,401.551801
40.944747,340,401.836307
67.985233,414,402.154474
70.348726,414,402.462737
-159.91339,2154,403.313686
71.561951,414,403.596075
-125.693658,2700,406.815041
66.742457,414,407.156507
50.890549,414,407.462317
48.812553,341,407.742208
52.849539,340,408.027477
53.6812,414,408.340141
57.536408,340,408.619865
69.098565,340,408.903889
68.818552,414,409.218204
49.17073,340,409.49027
56.52268,414,409.809491
14.344917,409,410.109133
56.777307,396,410.41345
60.390716,414,410.725044
-146.309799,2700,411.742648
28.092829,414,414.326972
53.604043,414,414.669805
55.471732,340,414.944402
53.911866,414,415.260733
49.232628,396,415.561479
57.996564,424,415.879849
67.211449,414,416.18472
55.524948,414,416.492674
49.58634,426,416.808606
74.252312,341,417.085952
60.269522,414,417.394645
82.843961,340,417.670488
86.604478,396,417.974025
49.099504,414,418.278909
46.094807,414,418.589065
57.451863,353,418.875
75.560367,353,419.163126
57.504225,414,419.483146
46.943516,414,419.791968
51.471354,396,420.094119
45.178289,340,420.375141
43.663617,414,423.101997
35.022933,415,423.427523
27.699258,414,423.733259
39.830015,414,424.037148
72.313269,426,424.349906
55.704386,340,424.625692
73.647575,414,424.938923
44.509031,414,425.241229
40.361777,341,425.52171
-175.116913,1519,426.195212
44.913977,396,426.472441
65.004433,414,426.778399
64.99212,352,427.056311
55.717957,340,427.339195
44.540623,340,427.623227
45.68765,414,427.930237
45.875927,414,428.238702
55.77213,414,428.543461
36.840147,414,431.208063
35.837085,340,431.500113
53.263968,340,431.782938
56.058274,396,432.095631
53.686202,340,432.373277
36.610838,340,432.657592
-182.718592,2700,433.67342
65.887256,340,433.926859
38.918239,414,434.238055
47.325136,415,434.54223
23.648296,396,434.838952
67.250864,340,435.117481
-115.468164,514,435.462615
66.095891,414,435.760529
38.818765,396,436.060741
63.014358,340,438.675518
44.10271,414,439.000155
64.190082,340,439.277739
26.315019,352,439.564499
42.098908,426,439.88292
61.870983,340,440.161222
46.094615,414,440.476518
45.050881,414,440.780471
19.152273,396,441.080451
79.365475,414,441.392742
13.434167,340,441.668768
-118.174665,861,442.137911
66.918704,396,442.423142
38.286955,396,442.720944
49.593754,414,443.026974
2.935373,414,443.336874
81.017777,414,443.639878
32.978566,396,443.946472
55.99483,424,444.254249
39.974106,414,446.955159
55.7999,340,447.260471
67.964619,340,447.545943
37.772398,340,447.831581
59.613711,414,448.150818
63.255671,414,448.454459
19.409036,340,448.73691
32.724783,340,449.02194
69.151177,340,449.300474
62.199114,409,449.610922
32.929047,414,449.92226
76.738618,340,450.201653
-207.041971,1414,450.84224
45.030246,414,451.126093
72.204195,340,451.403301
66.840541,414,451.715253
46.432268,340,451.9909
17.033485,340,452.2799
38.019816,396,452.585765
64.741366,414,455.280059
-125.70169,1074,455.839212
48.078444,340,456.099661
37.258696,340,456.38755
27.033202,396,456.696385
-9.577176,414,457.000995
75.716125,340,457.283504
47.279477,340,457.570912
61.377648,340,457.855833
-221.280487,2700,458.893101
48.025948,353,459.15482
-1.542656,414,459.462669
50.672614,414,459.770859
72.658516,414,460.07347
58.737896,414,462.743707
56.066437,340,463.044745
50.291497,340,463.341365
51.196021,414,463.667631
27.416435,414,463.987775
-166.339329,2700,465.047511
72.696833,414,465.327792
58.903549,396,465.622541
42.625105,415,465.933361
71.346768,414,466.24737
45.109671,414,466.560411
40.15236,340,466.84175
61.735699,340,467.129387
40.461535,414,467.445691
33.346424,414,467.756276
65.639729,352,470.47098
72.628101,340,470.788003
48.430284,414,471.115037
37.447185,396,471.42995
48.604802,340,471.720453
77.110423,414,472.046005
5.166291,396,472.364111
60.940049,396,472.676908
58.355517,341,472.972459
65.673718,426,473.303705
50.068462,414,473.62459
61.14317,414,473.947099
9.403021,414,474.270767
68.317989,352,474.566964
39.762675,414,474.892798
34.296143,416,475.21942
41.812142,414,475.533253
92.527772,409,475.85554
44.229021,414,476.178238
31.113301,414,476.496733
76.771459,340,479.393572
36.511502,426,479.764641
62.904502,414,480.090856
56.691433,414,480.41362
70.128051,414,480.72991
-166.61641,1560,481.434999
74.440416,340,481.688909
69.866358,414,481.995403
44.813453,353,482.276663
20.339638,340,482.557668
-205.192468,2700,483.601364
70.722548,341,483.85454
71.763828,414,486.490771
44.006027,340,486.825239
70.671745,341,487.143822
59.719274,396,487.474923
67.720189,396,487.802361
59.989804,340,488.104515
66.544053,352,488.413021
79.417116,414,488.747953
74.331845,341,489.051258
51.294225,414,489.382299
62.47641,396,489.697617
51.776969,396,490.016287
18.53324,340,490.310064
41.876098,414,490.636347
63.294865,340,490.932214
58.553377,414,491.259543
-221.538332,2666,494.719916
-199.987863,2700,495.806494
31.308201,426,496.092467
61.520735,352,496.361292
39.888702,414,496.666709
59.686462,426,496.973588
43.573944,353,497.25037
-123.529067,1500,497.901781
35.049328,396,498.185115
30.220221,414,498.487903
45.765484,414,498.792029
56.731,414,501.533294
51.362504,396,501.903155
67.343414,433,502.249934
70.874826,414,502.572239
86.230034,352,502.872059
57.835393,352,503.172769
52.18362,340,503.471282
59.018317,353,503.77438
62.398914,414,504.105463
58.392649,340,504.402196
44.709975,340,504.70012
-172.925195,2700,505.780291
66.141993,414,506.060492
39.440298,341,506.338313
44.048494,414,506.648487
70.619791,414,506.949529
65.933855,414,509.787332
58.572543,414,510.11851
59.047364,415,510.445191
51.634073,340,510.741159
70.084854,340,511.037078
19.468027,414,511.365771
53.258779,414,511.683595
-119.369173,1138,512.272901
52.50528,414,512.561354
66.884346,414,512.868905
72.755714,414,513.175778
51.186786,414,513.483424
12.501437,414,513.798272
-218.543085,2700,517.287656
46.058412,340,517.579502
36.058339,340,517.877428
76.330624,340,518.179138
43.955417,340,518.482795
46.601565,396,518.803831
42.28377,352,519.106
60.930322,396,519.428162
72.420653,426,519.753206
61.132353,414,520.072761
46.995117,414,520.392492
54.318192,396,520.708485
71.577771,414,521.029029
45.899019,340,521.318122
86.130762,340,521.619512
70.206048,414,521.949072
55.10335,414,522.273855
26.09158,340,522.564949
68.709056,340,522.861018
56.015445,340,523.154528
78.856299,414,523.484604
32.601945,414,526.442464
33.884329,414,526.783083
53.393451,414,527.107416
30.870789,414,527.427247
64.642716,414,527.745109
17.037973,414,528.065092
66.437342,414,528.383192
69.523181,414,528.705858
71.837798,414,529.024305
24.261446,414,529.345382
42.181438,414,529.667602
65.524622,414,529.987016
24.431749,414,530.303898
76.408127,414,530.624656
87.228026,414,530.945033
-185.059974,1991,534.191106
59.334482,409,534.561641
73.92931,340,534.863728
49.707991,414,535.191375
61.920144,341,535.489313
59.753249,340,535.785603
73.790051,416,536.117822
77.379208,414,536.434844
66.083135,396,536.748789
38.355373,340,537.039216
56.119196,340,537.338554
37.82132,415,537.668037
66.861714,414,537.990843
48.506144,396,538.302566
54.657357,414,538.619768
36.786445,414,538.939927
-173.935519,2520,542.352582
67.665593,426,542.705561
-216.668118,2463,543.69241
37.657908,414,543.967448
-125.93555,2700,544.988465
52.51092,340,545.244797
71.00296,414,545.552624
10.354791,414,545.847321
65.840692,414,546.146102
-238.385775,2700,549.529368
