#{"t_start": 1761502000.7142138, "env_id": "None"}
r,l,t
-56.261626,1605,1197.999345
-62.168706,965,1198.523023
-22.990877,1769,1199.334502
-106.531255,1201,1199.933747
-103.506444,2673,1201.083989
-86.588081,1330,1201.735152
-90.919413,1224,1202.343271
-97.598573,1788,1203.155984
-106.470795,1834,1203.990247
-85.994725,948,1204.495385
-80.98796,904,1204.9955
94.595391,340,1205.210014
-84.82294,607,1205.601951
68.365276,425,1205.833905
-60.443954,1520,1206.559787
-55.7736,1791,1207.384737
-110.374402,1176,1430.228328
-64.373068,2338,1430.941573
-65.03167,1072,1431.519715
-66.974454,1056,1432.088126
-107.741572,1522,1432.817626
79.60403,340,1433.028624
-53.537065,1613,1433.790398
-65.191059,2340,1434.845057
-99.509108,1075,1435.238876
-85.983334,648,1435.665464
-84.007391,1008,1436.217707
-89.287423,813,1436.697177
-69.378466,2534,1437.789468
56.585114,414,1438.020035
-74.455828,2114,1438.95301
-85.886868,690,1439.37635
-80.227496,986,1439.91486
63.401986,414,1440.145575
-85.166421,1561,1440.655236
56.530968,340,1440.864559
-73.707745,1081,1441.429171
-76.596424,1497,1442.164347
-85.379022,2183,1443.145227
-87.724623,2138,1444.088664
-85.726525,585,1444.475711
-108.475222,2023,1445.381848
79.907703,340,1445.593145
-85.244993,1269,1446.234494
-89.314225,730,1446.675599
-120.977652,2299,1447.692312
79.507704,340,1447.903487
-81.658608,709,1448.331603
99.130277,340,1448.542358
-71.53393,779,1449.002711
-91.125061,1768,1449.803998
-51.828718,2243,1450.79814
72.381763,416,1451.031424
-47.674896,1665,1451.83278
-26.658212,1465,1452.537611
84.154763,347,1452.748947
-86.460966,924,1453.246653
79.403063,340,1453.455135
-90.836319,1034,1453.994876
-74.056178,1439,1454.693673
-85.727382,1031,1455.235913
-88.926257,1250,1455.861965
-116.770741,1779,1680.030199
-71.892142,1550,1680.795482
-118.926331,1272,1681.441502
-80.724634,1037,1682.032944
-83.273971,816,1682.513419
-76.16457,1855,1683.393849
-75.61179,1472,1684.099061
-64.616367,1330,1684.767299
-96.726574,1631,1685.552795
-75.691819,1075,1686.130789
-102.846014,2093,1687.074058
74.687427,354,1687.291491
-85.905396,774,1687.746897
-89.103056,899,1688.252169
-85.269262,1894,1688.83969
-92.205522,2674,1689.984543
-106.416187,1654,1690.769837
-125.533483,1784,1691.595142
-87.442615,1209,1692.223923
79.686654,340,1692.435542
-97.337229,971,1692.957067
-87.226149,1065,1693.345179
79.877202,340,1693.560805
-105.361822,1161,1694.153007
-87.503511,1430,1694.848262
73.086978,414,1695.074736
79.437348,340,1695.286372
-55.574764,1903,1696.142325
68.470667,340,1696.353367
-55.91888,1311,1697.006894
-65.490635,1427,1697.72112
-90.923545,875,1698.204672
-89.914755,877,1698.702359
67.001354,414,1698.931857
-81.278062,616,1699.324722
106.811141,2700,1700.471629
-101.847098,1280,1701.104964
-104.811828,1858,1701.938949
-85.718877,1844,1702.771835
-96.366007,2277,1703.751859
-116.103995,1932,1704.610189
-59.827839,1276,1938.323719
-88.290916,2248,1939.421914
-66.085133,2029,1940.468345
74.741737,340,1940.704931
-95.855765,1073,1941.273228
-61.438912,1870,1942.187911
-70.286881,1569,1942.930477
72.41154,424,1943.167793
-20.065921,2700,1943.976834
-91.261637,1027,1944.515173
-51.654032,2203,1945.497525
-86.045056,1551,1946.227054
-80.861035,1303,1946.884646
-106.650188,1719,1947.682828
-77.769447,1863,1948.54428
-95.895492,1754,1949.348083
-90.668241,555,1949.725907
-26.090285,2700,1950.872958
79.674356,340,1951.084219
-131.730478,1317,1951.733713
-63.260574,2423,1952.788469
-89.859676,1949,1953.681576
-181.449005,2070,1954.61223
79.72318,340,1954.822098
85.030781,442,1955.05897
-91.741698,1215,1955.667412
-64.409921,1640,1956.442864
-69.628029,1182,1957.038763
-76.371539,1445,1957.727292
-86.710978,894,1958.230135
-71.799333,1272,1958.880749
-51.269747,1674,1959.671066
-41.380878,1090,1960.252795
-35.510804,1787,1961.081471
69.70226,340,1961.293232
-116.144557,1043,1961.670983
-66.032509,1592,1962.41787
-95.263621,1442,1963.106497
-51.510634,1843,2198.319244
-84.891063,598,2198.771825
-89.533923,1402,2199.607291
-65.215611,1848,2200.542473
91.715004,450,2200.791512
-58.166006,2018,2201.730484
-78.057407,2123,2202.674514
-95.334414,632,2203.07948
-80.579617,1584,2203.846831
-90.981081,796,2204.31302
-78.678287,1811,2205.157531
-106.574532,2367,2206.192996
-76.079299,1395,2206.863931
58.247597,414,2207.095043
-105.61036,1458,2207.791919
-84.307489,1475,2208.517379
-72.171527,1827,2209.338266
-90.778715,2221,2210.314216
-86.108165,1088,2210.87338
-76.380888,993,2211.408536
-100.988113,1131,2211.994385
-60.577682,1171,2212.59941
-80.006323,825,2213.075009
-111.110659,882,2213.569488
79.687361,340,2213.780048
-122.026381,1825,2214.608721
-83.736466,2554,2215.700078
-96.748309,1671,2216.469491
-81.478746,1093,2217.032366
-85.476207,1501,2217.74642
-75.205879,1059,2218.29613
-85.611244,752,2218.745476
-45.064322,1837,2219.597779
-76.792034,1123,2220.165787
-85.247005,1199,2220.585783
-91.571191,1175,2221.169924
-81.897376,1906,2222.022748
-74.159612,1234,2222.649452
-134.66445,1519,2223.367207
68.148425,414,2223.592126
-101.039973,1032,2224.134873
-86.046563,797,2224.589902
-89.667111,911,2461.414432
-126.160171,2604,2462.646277
-77.061768,1045,2463.341688
-74.3374,1397,2464.119837
-106.857387,1599,2464.886947
-140.906377,1830,2465.78986
79.304846,340,2466.001736
89.60447,340,2466.221254
85.968064,2399,2467.260907
-68.923411,1167,2467.868086
67.0467,340,2468.078717
-44.977859,2074,2469.007608
55.630852,414,2469.238402
-91.40011,874,2469.724499
-85.123392,838,2470.19992
-76.349673,1498,2470.690965
-75.206143,1211,2471.298533
-68.675383,1895,2472.163238
-75.102539,2201,2473.140492
-84.631638,1441,2473.831446
-57.797338,2379,2474.88346
-111.208572,1112,2475.477987
80.299128,2700,2476.725042
-88.108669,1469,2477.436984
-18.199826,1862,2478.336461
-56.207795,1595,2478.897091
1.616821,2700,2480.150965
-85.480826,927,2480.672189
-70.381655,1282,2481.316145
-75.541501,868,2481.81308
-69.612889,1262,2482.459604
-85.118452,1133,2483.04814
-1.608945,2700,2484.261977
-109.561744,1410,2484.989846
67.515901,414,2485.219103
-84.396892,1216,2485.896895
67.863874,414,2486.129488
-92.831353,1451,2486.613959
-45.88137,2221,2728.002612
-105.349,2115,2728.95781
-116.003537,1117,2729.666947
67.723788,414,2729.966371
-122.920735,2534,2731.081867
-56.215199,2700,2732.314237
67.115441,414,2732.541934
59.169853,417,2732.788176
79.86273,340,2733.003645
-67.11833,860,2733.510305
101.510674,441,2733.747232
-25.645876,2382,2734.778446
-80.839255,1135,2735.351932
52.002007,340,2735.5647
62.805409,414,2735.79524
-61.365883,1636,2736.559284
-45.562531,1500,2737.273108
-5.928248,1529,2738.011072
-157.503401,1948,2738.887128
-92.117774,1552,2739.615636
-80.876907,906,2740.117513
-49.571219,1241,2740.754977
-94.877697,1999,2741.648178
-95.296957,1282,2742.283557
-76.706297,1291,2742.936306
-48.110557,1965,2743.810181
-79.711887,743,2744.248027
7.29014,2700,2745.386239
-79.65642,1594,2746.118156
-13.537916,1985,2747.016933
-71.474096,2270,2748.002113
68.523649,340,2748.214658
-79.84563,1517,2748.928772
-140.472408,1829,2749.758608
-91.273652,1100,2750.329962
-75.660224,745,2750.774954
-81.437572,1135,2751.349557
-70.901895,1550,2752.081513
-81.792478,1064,2752.642873
