#{"t_start": 1761614132.6531808, "env_id": "None"}
r,l,t
-592.664726,414,230.831555
99.159848,414,231.144883
111.956111,414,236.297896
94.123479,1547,237.062242
-164.351304,340,237.321097
75.233837,865,237.798906
-417.804137,340,238.062137
67.472334,340,238.351274
-9.718103,1801,238.918508
-163.102105,351,239.185696
176.955283,340,239.467205
-438.402172,414,239.778244
-185.875355,425,240.095425
-692.300506,1564,245.397547
-809.058926,943,245.944217
-171.897511,340,246.20564
92.993182,340,246.49326
-246.264835,414,246.817725
231.310031,416,247.13223
-1124.614433,1885,247.910283
-184.744331,340,248.16818
28.067651,420,248.485168
123.719168,424,248.802836
46.890452,414,249.112097
120.510293,414,249.423929
139.156825,340,249.700685
166.551073,396,250.010129
-135.760683,414,250.31674
177.784064,340,255.640312
80.418557,340,255.972504
-274.000401,414,256.316278
84.008277,340,256.611635
89.294174,396,256.933421
110.196743,414,257.254022
19.557232,340,257.547395
18.147228,350,257.849547
-15.013576,962,258.257033
-279.349675,414,258.547245
-336.76801,414,258.857962
99.089115,351,259.145548
71.913181,414,259.467965
-103.387739,816,259.808709
-349.050533,416,260.099471
-165.007417,340,260.373615
-254.923895,414,260.685216
78.000593,414,260.989881
72.978906,417,261.302804
-289.339003,351,267.004281
73.34308,414,267.350791
-115.794087,425,267.678868
-1306.57588,2506,268.691497
-555.143637,340,268.950559
125.718172,437,269.27069
464.957351,1351,269.920208
-117.774878,396,270.199805
-170.380543,425,270.509944
36.886613,414,270.82365
-441.769367,414,271.133606
-338.273532,448,271.459655
100.5798,414,277.124657
44.716227,422,277.49406
-515.774454,351,277.798178
42.321207,414,278.12709
130.852536,340,278.419274
151.953312,422,278.75718
80.249772,2238,279.459355
69.909885,414,279.741537
-483.04565,414,280.041028
86.467949,432,280.3567
123.694094,414,280.658444
119.323862,340,280.934024
122.686736,414,281.246758
-58.867025,1809,287.284303
213.156526,351,287.60182
-235.345819,414,287.932765
-688.577871,1372,288.430493
-242.36597,431,288.72021
-275.503529,414,289.029773
65.194512,414,289.344944
-1251.23603,2008,290.242878
191.0631,340,290.496636
156.016902,1651,291.20797
-227.180447,351,296.878014
-136.152132,340,297.217322
-171.143854,414,297.557262
-181.033633,351,297.865773
87.273527,340,298.164608
-1897.980106,1744,298.760414
-227.046343,694,299.185224
61.6484,441,299.479396
-553.359898,414,299.782235
155.4986,396,300.081517
-600.100208,417,300.393805
-171.343735,414,300.71392
60.21077,340,301.009822
-1173.17353,1352,301.519315
131.627667,340,307.286733
-518.502671,425,307.678229
114.285342,340,307.986627
-128.578321,340,308.289129
101.933402,351,308.605318
-188.6032,421,308.948956
29.559698,470,309.297701
150.922576,414,309.62444
173.835401,422,309.955294
181.728465,414,310.281778
-594.546897,1744,311.131022
-440.515221,351,311.393611
124.366468,351,311.680905
-81.321889,1825,312.487229
-169.836708,340,318.271767
-572.716144,351,318.618469
-247.232365,414,318.963504
14.870802,414,319.300767
93.109037,340,319.60315
-295.46351,414,319.938792
-493.220562,396,320.265956
47.420068,340,320.567214
153.037906,351,320.880024
-438.691007,1201,321.556599
-512.565035,351,321.826586
-624.152048,1022,322.40482
96.223097,414,322.699662
-577.814169,414,323.020544
98.887872,396,323.341619
104.113188,414,323.679329
140.784198,424,324.016553
-21.94647,414,329.987878
-770.894542,1933,330.679087
-10.215003,414,330.959685
30.952126,414,331.264369
142.155068,428,331.573229
-426.173176,396,331.885628
-195.581442,351,332.19232
-399.321726,340,332.496392
-1486.414967,2470,333.567046
98.815539,340,333.8231
92.758695,422,334.131803
85.25067,414,334.438623
-698.355637,1535,340.812591
62.554243,414,341.101256
83.915812,340,341.376704
-207.127845,1414,341.875783
67.510194,351,342.135293
136.687474,414,342.438037
-276.729418,412,342.749187
-197.206935,396,343.059962
-236.194373,417,343.394399
-200.712875,397,343.716486
-155.932886,2036,344.680523
153.884486,1614,350.876781
-809.572277,1463,351.353334
73.997751,414,351.633647
154.567503,432,351.93826
-263.242179,340,352.201339
90.964582,414,352.506724
28.812337,425,352.814869
48.8089,396,353.116217
96.883855,351,353.41605
-465.12727,414,353.75553
-2004.107484,1777,354.582675
-124.409053,351,360.44138
-304.366405,351,360.77676
156.043187,1152,361.429876
-113.066114,340,361.692154
123.194446,414,362.011098
187.853276,340,362.307805
100.582434,340,362.61361
-451.945888,2022,363.580912
-280.422557,418,363.862719
-594.790161,1489,364.58153
11.464237,340,364.838545
298.772965,1959,371.313388
298.668739,1074,371.861375
165.250383,340,372.118332
-1232.695163,1601,372.934026
-210.453434,414,373.2159
-174.985493,1873,373.796912
44.371932,410,374.080821
26.338286,414,374.380511
-430.825664,351,374.65776
146.301217,436,380.496158
64.062824,420,380.869104
68.577454,396,381.200486
94.496467,351,381.509631
-581.533909,1548,382.05153
-149.646503,396,382.326404
-300.580871,1849,382.902599
95.498475,340,383.15754
145.019227,414,383.459776
-435.664614,351,383.734993
-106.846264,426,384.043012
-29.720543,396,384.336889
94.193209,351,384.623027
-568.4102,351,384.916004
-230.625236,425,390.885561
-170.518532,340,391.236728
48.213695,424,391.581286
60.774635,351,391.889182
-414.353813,411,392.220333
-848.317077,419,392.552489
151.532705,351,392.859462
107.645062,422,393.192584
140.876474,496,393.548062
53.1206,396,393.864572
-16.748784,826,394.362007
111.233495,416,394.657906
139.889103,414,394.979637
-493.163556,1923,395.893685
134.434209,417,396.179812
-753.756447,351,396.458436
128.601642,414,402.299359
-85.557289,340,402.619366
-177.409543,340,402.932634
-121.669733,396,403.262524
-168.608173,340,403.564309
131.79131,351,403.880095
154.571347,351,404.353398
-0.586658,420,404.695512
17.277538,423,405.03999
106.39816,396,405.372376
221.666995,414,405.726045
189.946932,396,406.053858
-245.104098,340,406.363557
164.732215,414,406.709099
70.463443,799,407.093042
-333.712332,396,407.380635
-381.237914,1176,408.025602
-190.273333,396,408.305499
57.107529,414,414.547357
-572.512799,1908,415.218154
-43.853159,1039,415.759779
77.959123,414,416.054302
184.784014,340,416.334234
130.105574,340,416.623348
288.047072,1319,417.35401
-194.653095,340,417.61765
-735.072667,340,417.901257
-196.991021,396,418.22532
31.600271,426,418.568596
-876.770421,351,418.88001
-330.045251,746,424.856571
-34.383618,424,425.226443
325.230636,1788,426.038621
78.328314,340,426.297405
257.660189,916,426.793965
48.607292,419,427.086063
-468.281146,2217,427.739338
-216.506373,439,428.030404
367.393419,1575,434.03915
75.049497,423,434.40524
217.237347,414,434.737132
103.160946,414,435.066374
22.473767,414,435.393307
88.918737,340,435.690398
-75.784375,396,436.015109
34.778101,983,436.593926
-471.941823,1049,436.981657
-108.914155,414,437.265704
140.675619,439,437.571962
157.592515,396,437.868187
-420.562981,340,438.147815
-170.370369,396,438.461402
-209.954022,1501,444.670912
-211.813313,542,445.140037
157.95418,396,445.453019
96.084714,351,445.755604
-246.636617,351,446.069555
99.752579,351,446.378274
-15.015944,1108,446.819373
-113.328385,414,447.101098
-913.090417,2094,447.729352
-211.77034,414,448.010883
-210.723201,340,448.27558
-172.793973,437,448.588825
133.593135,351,448.867114
46.794022,340,449.146356
71.945273,340,449.428807
147.176681,351,455.302883
163.477168,414,455.68568
-815.13022,2609,456.843392
12.779319,351,457.101062
67.678621,414,457.403224
65.586859,351,457.681954
-218.785171,1397,458.323936
153.160817,414,458.607529
-88.205318,1803,459.423526
73.427743,409,465.128373
-33.958023,1099,465.780007
-166.997407,340,466.042871
48.99209,414,466.360398
107.39047,416,466.684641
-155.21585,414,467.012636
189.491351,396,467.327997
-175.86257,1756,467.91623
27.074005,414,468.19744
121.223295,396,468.492826
-346.664951,1355,469.126682
-653.563364,1661,475.128275
-224.519369,340,475.42054
-574.904994,414,475.757403
-458.740387,340,476.057078
55.680245,414,476.39125
198.556221,416,476.724326
-557.799276,1614,477.518995
-247.693497,414,477.801136
144.491469,340,478.073838
-364.426665,351,478.364441
-30.284995,421,478.703798
-143.135727,340,479.008146
-260.891288,1231,479.493336
272.587005,704,479.794656
-208.556183,396,486.615699
-537.704701,414,486.966295
141.439115,396,487.290909
-687.747437,1543,488.069594
191.735915,658,488.397974
128.592084,351,488.658429
-494.991084,411,488.964486
-280.941446,419,489.273582
124.477715,351,489.559265
-689.363251,1905,490.409065
87.977685,351,490.677176
134.706336,414,490.986744
100.80533,355,491.292289
-27.800635,396,497.226612
-89.540521,417,497.592357
31.801808,396,497.922474
-1446.49168,1786,498.776875
217.730737,793,499.192739
-121.609175,1121,499.5885
56.064963,427,499.875384
64.59412,340,500.145628
59.769191,396,500.443744
-804.850969,1784,501.003846
-188.584039,340,501.253012
-176.932003,414,507.095753
-229.602124,414,507.441831
-60.720881,414,507.774358
224.4309,396,508.096989
341.749658,1110,508.538596
-2.410678,414,508.82419
-259.404031,414,509.13203
-234.541298,419,509.44315
-242.798053,1113,510.064641
20.445703,340,510.329011
-153.133949,418,510.650538
77.833907,340,510.948199
114.846485,397,511.281311
105.827763,340,511.58708
448.736065,1367,517.834126
102.1346,1824,518.724831
105.559457,441,519.016599
56.666184,340,519.295163
72.427219,351,519.585052
-322.612423,1247,520.256522
-162.349631,414,520.544132
-155.90674,351,520.832073
111.590811,352,521.137345
-197.171198,351,521.449495
-526.439468,420,521.792758
