#{"t_start": 1761872491.5461318, "env_id": "None"}
r,l,t
-472.725238,1466,1.051484
-653.502381,1037,1.497104
-472.714286,1821,3.114403
-489.01,1760,4.876823
-256.8,1958,5.883604
-396.322857,739,7.097356
-38.04381,1851,8.058494
-491.727143,966,9.434147
-481.200476,1342,9.975222
-513.166667,2025,12.091209
