#{"t_start": 1762026536.480345, "env_id": "None"}
r,l,t
29.1,414,630.339241
26.7,414,630.616241
28.1,414,630.896917
19.4,414,631.161801
23.0,340,631.390968
18.242857,1838,632.052224
31.514286,416,632.319949
20.964286,427,632.612957
19.1,414,632.904172
36.1,340,636.466693
16.7,414,636.745664
29.3,414,636.996662
2.764286,1840,637.668926
32.35,416,637.937604
25.7,414,638.225236
-12.75,941,638.648789
42.0,340,638.896374
12.1,414,639.16699
11.3,340,639.41221
22.9,414,639.712005
16.092857,426,639.978966
8.7,340,640.206511
15.1,414,640.477199
18.5,414,640.748195
36.7,340,644.197099
42.0,340,644.494382
32.3,340,644.771809
18.9,340,645.028776
55.721429,2349,645.83052
21.8,414,646.098412
34.1,414,646.392633
22.792857,426,646.69319
34.2,414,646.972171
35.1,340,647.203409
16.2,340,647.453717
23.3,414,647.726679
19.8,414,648.000615
38.3,340,648.24311
33.9,340,648.48777
19.6,414,648.7571
18.6,340,649.015095
10.6,1720,653.010269
1.25,1097,653.458914
23.6,414,653.736914
-18.05,639,654.068073
33.45,2115,654.804948
29.1,340,655.05456
27.1,414,655.345859
41.6,340,655.591354
28.0,414,655.843953
-23.4,918,659.131613
23.6,414,659.413485
29.121429,337,659.667274
28.6,414,659.970064
56.442857,2132,660.76993
32.4,414,661.019321
3.5,340,661.248164
31.0,414,661.516664
-12.15,1905,662.233475
25.1,340,662.480301
14.2,414,662.770303
21.8,414,663.030881
41.1,340,666.306688
36.4,340,666.602577
19.1,340,666.885884
29.6,340,667.171043
21.871429,412,667.441244
34.4,340,667.67008
40.6,340,667.899675
25.742857,427,668.178156
19.8,340,668.447565
-12.95,795,668.837996
18.1,414,669.112722
40.2,340,669.356971
26.6,340,669.606604
16.9,414,669.908059
36.9,340,670.150431
41.7,340,670.401275
23.5,340,670.659933
21.1,414,670.908825
23.7,340,671.159624
36.1,414,671.45538
42.0,340,671.701701
36.4,414,675.477831
35.371429,410,675.773009
15.5,414,676.059984
36.4,340,676.333681
39.6,340,676.613192
35.2,340,676.885736
22.5,340,677.160684
41.8,340,677.441505
36.7,414,677.74196
39.8,340,678.015579
36.0,414,678.312304
29.3,340,678.566822
23.0,340,678.814574
29.3,414,679.094213
19.857143,415,679.366922
14.028571,2124,680.141623
9.664286,424,680.417743
-12.7,1104,684.271665
5.3,414,684.552835
41.6,340,684.800344
23.6,414,685.077634
12.3,414,685.357885
35.5,340,685.590665
25.6,340,685.841061
20.7,414,686.132993
33.4,340,686.401573
19.5,414,686.699504
28.3,340,686.976943
16.3,340,687.263219
42.0,340,687.578203
40.4,414,687.900421
25.2,340,688.156529
22.0,340,688.42305
42.0,340,688.679243
35.7,340,688.93075
16.4,340,689.220032
33.1,340,689.495345
12.5,414,693.269872
41.4,340,693.547626
14.8,414,693.834998
41.4,340,694.106038
19.9,414,694.388982
59.171429,2700,695.317572
34.128571,436,695.574577
41.8,340,695.802751
19.3,340,696.050578
18.7,414,696.343743
14.7,340,696.613099
33.9,340,696.889512
36.6,340,697.161726
34.1,340,697.420778
30.3,414,697.675546
10.4,414,697.926279
31.3,414,701.524576
1.95,2383,702.374334
24.535714,1959,703.077529
-8.5,1486,703.636706
31.7,414,703.907817
11.385714,423,704.200058
25.3,340,704.47482
20.0,414,704.741162
36.007143,427,707.909951
29.9,340,708.211369
24.1,414,708.521565
16.707143,422,708.827385
33.1,340,709.08863
37.5,414,709.344494
18.8,340,709.593794
19.4,414,709.862525
41.0,340,710.114133
21.0,414,710.391967
41.2,340,710.625767
34.5,340,710.877599
36.7,340,711.143574
38.6,340,711.418985
27.7,340,711.693831
27.8,340,711.970254
14.5,414,712.284172
28.1,340,712.528171
22.3,414,712.802482
39.3,340,713.085285
15.35,418,713.36744
21.0,340,713.60254
26.9,340,717.544692
40.514286,489,717.906772
35.357143,445,718.223215
25.8,340,718.508131
22.6,340,718.803872
28.4,414,719.114308
30.6,414,719.418989
35.2,414,719.693253
21.8,414,719.960726
29.1,340,720.195862
18.0,340,720.449707
40.6,340,720.728074
41.8,340,721.01247
20.4,414,721.319461
41.5,340,721.575452
24.485714,406,721.829005
41.8,340,722.088299
16.4,340,722.358264
60.635714,2700,726.639383
14.8,414,726.909189
22.3,414,727.161535
24.7,414,727.434427
42.0,340,727.683175
-23.65,713,728.017786
43.664286,410,728.289836
21.8,414,728.585382
25.3,340,728.841986
41.1,340,729.104696
-23.0,902,729.523624
40.7,340,729.777129
31.307143,2590,733.825743
21.5,340,734.077702
40.2,340,734.339164
25.9,340,734.595329
41.5,340,734.847761
41.6,414,735.145801
24.7,340,735.414038
41.7,340,735.687565
34.4,340,735.946034
40.7,340,736.175343
35.9,414,736.427513
20.5,414,736.682658
41.8,340,736.913237
21.064286,415,737.184524
19.6,414,737.452134
32.3,414,737.699762
35.0,340,737.942337
13.7,414,738.213768
20.2,414,738.47161
35.2,340,738.70173
26.6,340,738.930686
41.678571,1965,743.058816
22.1,414,743.335319
41.4,340,743.58314
18.571429,1595,744.180375
22.3,340,744.427489
-7.85,1035,744.877672
34.2,340,745.121843
22.7,340,745.376909
58.485714,2700,749.282017
21.0,414,749.564844
42.564286,433,749.871269
95.4,2700,750.808451
20.15,1407,751.344931
-11.314286,1098,751.786711
23.9,414,752.036821
-11.314286,1716,755.483687
36.3,340,755.717205
31.3,340,755.949666
17.2,1500,756.523231
31.5,340,756.753816
33.3,414,757.025086
23.4,414,757.299853
42.1,414,757.571307
31.3,414,757.834361
15.9,340,758.061326
31.6,414,758.311515
24.7,414,758.565333
41.5,340,758.813966
42.035714,419,759.11418
21.1,414,759.407575
40.3,414,759.703806
34.3,340,763.219372
32.2,340,763.491179
22.6,340,763.728335
43.6,414,764.003455
54.2,2122,764.766978
41.6,414,765.017007
-2.842857,2367,765.831301
37.5,340,766.061638
33.9,414,766.311776
34.9,414,766.589191
31.764286,413,766.878988
35.7,340,767.145778
40.3,340,770.46258
32.6,414,770.765748
22.0,414,771.073586
38.6,340,771.336476
41.7,340,771.586956
13.571429,2018,772.330194
36.4,340,772.559634
28.5,340,772.80616
26.8,414,773.08308
32.3,414,773.360798
30.0,414,773.656633
43.907143,419,773.954175
42.0,340,774.202489
39.8,340,774.430962
41.6,340,774.681468
39.5,340,774.933716
8.3,414,775.186173
39.7,340,778.739075
29.95,2087,779.528499
36.0,340,779.784769
38.7,340,780.033452
19.3,414,780.284923
18.0,340,780.53551
24.5,414,780.836864
33.6,340,781.115372
25.4,340,781.368445
17.7,414,781.624321
18.757143,422,781.898314
17.5,414,782.165812
38.6,414,782.440926
42.1,414,782.732152
17.1,340,782.974579
31.4,340,783.204393
69.55,2700,787.438051
20.707143,419,787.712331
29.792857,426,788.009082
31.171429,2338,788.838324
31.8,414,789.115804
20.1,340,789.387409
19.2,340,789.66036
42.6,414,789.967652
36.6,340,790.238428
41.5,340,790.488434
35.064286,337,790.717066
29.5,414,794.041938
41.8,340,794.314952
33.9,414,794.594672
38.3,414,794.901713
20.5,340,795.174913
36.1,340,795.456096
5.8,414,795.760337
24.6,340,796.033765
28.9,340,796.293819
33.4,414,796.571087
5.3,414,796.872208
26.307143,394,797.158518
17.8,414,797.461389
38.9,414,797.765518
25.5,414,798.036426
13.8,414,798.308531
41.6,340,798.574438
-3.3,992,799.014206
27.921429,423,799.297421
37.9,414,803.032074
41.8,340,803.310724
42.0,340,803.579421
26.4,414,803.887309
40.7,340,804.158675
30.892857,430,804.467734
1.0,1432,805.042456
33.164286,423,805.300586
32.7,340,805.549524
14.1,414,805.84806
30.3,414,806.120708
23.421429,435,806.404517
42.0,340,806.644214
36.5,340,806.874904
34.214286,436,807.156919
30.6,340,807.407309
29.714286,416,807.69142
41.4,340,807.943389
22.0,340,808.177438
27.5,414,811.87194
19.314286,420,812.185105
42.0,340,812.433259
11.5,414,812.686162
33.578571,431,812.94329
34.3,340,813.190989
41.1,340,813.463445
41.3,340,813.738003
16.3,340,814.016603
7.1,1476,814.615347
16.6,414,814.892796
23.957143,428,815.187071
81.121429,2700,819.253045
22.8,414,819.554095
20.2,414,819.847618
38.2,340,820.127386
35.2,340,820.383835
-15.35,1073,820.823274
18.685714,417,821.095372
40.4,414,821.397239
20.0,414,821.69663
31.4,414,821.97518
17.1,414,822.254571
22.8,414,822.556025
36.2,414,822.829129
36.1,414,823.104617
41.4,340,823.386646
24.5,414,823.691501
39.1,414,823.992347
14.8,340,824.276411
21.3,340,824.557238
2.457143,2240,828.881254
18.8,340,829.114492
42.0,340,829.374947
34.5,340,829.657821
17.114286,423,829.967168
32.9,340,830.243547
20.3,414,830.5316
25.8,414,830.786747
37.6,340,831.036592
14.414286,1865,831.723219
5.264286,426,831.978674
29.1,414,832.231062
34.221429,411,835.55524
18.542857,2465,836.481531
17.1,414,836.731392
36.2,414,836.980917
25.6,414,837.231797
21.7,414,837.481966
23.214286,418,837.755547
24.0,414,838.024018
26.4,340,838.273575
31.6,414,838.568565
20.6,340,838.818208
12.35,1255,839.314411
-37.25,2029,843.212768
27.5,340,843.472343
26.2,340,843.733955
33.4,340,843.989599
13.4,340,844.260119
29.8,340,844.512934
31.7,340,844.740789
15.2,414,845.01126
17.6,340,845.261093
30.3,340,845.515033
30.678571,470,845.814207
30.8,340,846.054805
25.7,414,846.329955
6.9,1494,846.903917
7.242857,2398,850.915565
19.8,414,851.205636
27.3,414,851.473966
23.2,340,851.703671
32.7,340,851.953038
33.4,340,852.224568
20.3,414,852.529064
16.8,340,852.804394
25.992857,426,853.087335
-10.0,1304,853.60702
33.592857,423,853.868542
32.4,340,854.12642
26.8,340,854.398099
8.314286,426,854.689191
0.75,1209,858.46196
38.5,414,858.777764
36.0,340,859.06162
28.7,340,859.336385
-55.05,1629,859.986524
32.0,414,860.244737
6.45,1487,860.79006
35.7,340,861.023502
10.1,340,861.252452
28.2,414,861.499794
26.2,340,861.729651
44.821429,411,862.000096
29.1,414,862.290761
26.3,414,862.560352
26.7,414,862.837816
27.8,414,866.415481
41.8,414,866.697979
15.364286,426,866.95071
27.0,414,867.208298
26.2,414,867.457696
41.957143,419,867.737775
32.9,340,867.985403
35.907143,419,868.266029
33.3,414,868.5567
1.65,1383,869.109829
32.9,340,869.34021
20.8,340,869.587641
40.4,340,869.859435
13.6,414,870.160644
29.7,414,870.435271
36.4,414,870.686739
39.7,414,870.936624
23.7,414,874.517341
36.9,414,874.844828
42.0,340,875.118003
41.3,414,875.422733
41.6,340,875.69863
21.7,414,876.006852
24.8,414,876.31442
14.5,1693,876.957679
42.0,340,877.188006
29.771429,412,877.459857
31.5,340,877.701026
43.3,414,877.973526
40.9,340,878.242062
42.0,340,878.501931
41.7,414,878.758416
40.4,340,879.007566
16.392857,423,879.306939
37.1,340,879.556275
3.0,1188,883.381398
18.1,340,883.61327
35.714286,413,883.889727
42.0,340,884.16207
37.9,414,884.447156
12.6,340,884.706485
30.7,340,884.981528
16.2,340,885.258078
26.7,414,885.540006
12.4,340,885.787736
27.378571,474,886.11047
22.8,414,886.379826
5.7,414,886.650422
37.7,414,886.950289
53.771429,2255,887.772407
24.6,414,891.331926
33.9,414,891.617311
35.7,340,891.870355
36.1,414,892.157989
29.8,414,892.441141
8.957143,2066,893.18969
24.192857,2424,894.024901
29.964286,426,894.276223
28.714286,418,894.548018
23.792857,440,894.849698
19.1,340,895.114579
39.5,2700,899.118657
2.9,340,899.349541
22.1,340,899.602129
9.15,2021,900.348153
33.6,340,900.596283
34.1,340,900.868187
28.114286,416,901.137153
12.007143,340,901.386764
40.9,414,901.656045
10.2,414,901.907358
39.4,340,902.15671
26.4,414,905.494798
26.8,340,905.761305
42.0,340,906.016415
37.0,340,906.288052
10.0,414,906.596076
16.0,414,906.874823
31.8,340,907.126969
3.2,340,907.37913
27.707143,422,907.638876
41.1,340,907.867618
20.9,414,908.116199
17.7,340,908.366626
41.2,340,908.638143
37.1,340,908.894082
37.0,340,909.14464
42.0,340,909.399842
24.1,340,909.650094
38.7,414,909.945881
42.0,340,910.21691
27.764286,341,910.495304
41.7,340,910.748459
39.3,414,910.999255
-5.5,900,914.926936
24.2,340,915.16715
17.6,340,915.408781
41.4,340,915.661844
5.75,1519,916.256276
40.5,340,916.506505
29.4,414,916.770822
25.9,340,917.020511
15.5,340,917.269428
27.8,414,917.524982
28.292857,2142,918.283576
42.0,340,918.513017
26.5,414,918.786908
42.1,414,922.219189
34.6,414,922.525872
42.0,340,922.805281
-2.6,1868,923.508638
19.6,340,923.760261
42.0,340,924.01138
27.885714,412,924.26184
41.5,340,924.489963
31.6,340,924.720756
37.7,414,924.971093
14.0,414,925.222045
28.8,340,925.450055
42.0,340,925.677605
41.3,340,925.907563
17.4,340,926.157303
42.0,340,926.42287
22.0,340,926.665507
39.5,340,926.892755
36.4,2542,931.103329
15.6,414,931.354935
33.5,414,931.602725
11.9,414,931.855382
38.8,414,932.129311
-20.3,626,932.458391
18.4,340,932.685919
34.1,340,932.934503
26.5,414,933.209408
21.171429,424,933.461746
25.05,1821,934.110832
25.3,340,937.333122
21.464286,424,937.64809
23.957143,415,937.931554
32.0,414,938.186451
41.8,340,938.41168
64.9,2610,939.29298
33.4,340,939.548227
8.25,1203,940.038917
23.5,340,940.265395
24.5,414,940.517187
42.0,340,940.746649
23.6,414,940.995824
43.064286,2236,944.79952
42.0,340,945.037187
38.2,340,945.290551
40.3,340,945.561287
15.764286,424,945.841734
26.2,414,946.120407
24.9,414,946.383722
68.185714,2700,947.303472
31.9,340,947.552005
0.2,414,947.845329
37.6,414,948.105975
23.5,414,951.370066
39.7,340,951.667778
28.2,340,951.949076
41.2,414,952.233509
30.257143,420,952.484386
33.4,414,952.75626
37.6,414,953.055779
42.0,340,953.332152
35.5,340,953.578063
-6.55,1237,954.080813
22.4,414,954.353713
24.9,340,954.596309
-3.3,1264,955.094778
16.957143,422,955.344221
31.4,414,955.613121
18.5,414,955.87919
24.7,340,956.106576
