#{"t_start": 1761527569.145407, "env_id": "None"}
r,l,t
-26.832395,1200,383.373575
-29.695019,1676,395.151503
-58.567607,2340,396.08868
-64.216326,1777,396.833671
-57.694551,1365,397.448469
-23.182781,2700,409.575648
-14.792922,1560,410.286112
-22.577367,906,410.764525
-35.541559,1516,411.445921
-64.024822,913,411.923338
71.213043,340,412.189424
-36.79617,2228,424.212086
-14.600643,1680,424.960394
-5.350733,1708,425.689261
81.690278,340,425.957598
-94.328969,1820,426.739823
-29.801146,1595,427.418044
-43.915726,1951,439.316146
3.387358,2700,440.382232
-10.336243,2147,441.249129
-65.548619,2356,453.093742
-53.451237,1275,453.703237
74.892351,339,453.973359
59.415449,340,454.265297
-31.293203,1972,455.104865
-29.704408,1791,455.864039
63.170266,340,456.132387
-49.27808,1130,456.691029
-63.268209,1695,468.603052
-61.568756,1233,469.187126
8.370864,1754,469.939746
52.885694,2700,470.985082
-34.023571,1738,482.672881
60.829021,340,482.955378
18.42047,1426,483.626904
-115.627562,2275,484.536487
85.825186,340,484.804994
74.273953,340,485.098073
-30.769313,1241,485.707468
-14.251615,1383,486.327636
70.588632,340,497.82061
-51.281358,1356,498.510001
40.736218,1611,499.222666
-35.5494,1111,499.758649
-65.696013,1645,500.455741
-74.155961,2082,501.30021
58.786821,340,512.667249
35.912537,1482,513.384933
-24.545807,1228,513.990847
65.499438,340,514.259786
83.756227,340,514.555099
64.219794,340,514.852205
-30.902859,1201,515.444272
-11.359163,2551,516.443146
65.348134,340,516.707662
-99.470401,1727,528.742452
-65.205961,1065,529.271577
-43.149713,1888,530.06245
-31.206821,2440,531.02173
-7.038462,1263,542.664168
-57.750322,1160,543.271012
71.634571,1763,544.025596
-24.588304,843,544.47291
-31.745279,2506,545.465103
-40.510338,1299,546.054385
-66.637623,1301,557.806029
55.931802,340,558.085325
-45.692657,2008,558.944501
75.048767,340,559.209903
-61.00585,1232,559.818396
-45.125145,2056,560.656952
-60.545317,1378,572.398706
66.358129,340,572.711453
85.930495,340,573.005515
78.225678,340,573.30296
91.059931,340,573.601281
-60.837202,2436,574.592578
65.509654,340,574.859427
-0.420772,1669,575.5987
69.428299,340,575.864412
-40.669072,1284,576.483165
-44.316336,933,588.330814
-34.61595,1147,588.899628
-56.764896,1667,589.626073
-58.174768,1833,590.394844
-55.63168,930,590.870833
-1.608829,2303,602.778623
-32.127953,1464,603.475216
80.790975,340,603.745057
34.868902,2315,604.699245
-21.28492,1209,605.267211
-32.516669,2221,606.158005
-6.64627,1426,617.955395
-57.682408,996,618.461709
-38.877633,1368,619.082575
-81.733703,1896,619.870327
-73.096887,2316,620.788637
-39.450284,1945,632.75651
20.908714,1881,633.54772
70.123322,340,633.817341
-26.210681,846,634.292851
-70.935118,1337,634.906442
-42.352114,1178,635.459719
-43.506546,758,635.882897
64.96662,340,647.318632
-18.461903,1789,648.151385
79.416154,340,648.423999
-23.293777,1420,649.08043
-40.453549,1835,649.847796
19.596302,2291,650.773947
76.800868,340,662.228502
78.934134,340,662.565865
76.340589,340,662.864287
-39.89168,2157,663.772433
-46.135969,2590,664.784163
58.585624,340,665.053699
-35.273559,2086,665.927945
-32.042668,924,677.63213
-35.668436,912,678.117501
-48.058339,1300,678.730178
74.757402,340,679.000375
1.004198,1149,679.577613
-6.372942,865,680.032661
-22.835898,982,680.533295
78.65135,340,680.796316
-37.857289,897,681.286498
-37.484727,1477,693.248249
-43.986348,2285,694.174232
-5.5775,1147,694.720964
-42.779232,2266,695.640615
0.486244,1927,707.518481
52.377356,340,707.810471
61.357017,340,708.104787
67.257047,340,708.400835
-98.435006,1639,709.148052
-67.222261,1443,709.793043
58.195626,340,710.064786
32.752161,1695,710.822425
78.558115,340,711.089808
27.605005,1915,723.525069
85.346102,340,723.81535
-10.928563,1988,724.684481
70.536418,340,724.949447
80.221604,340,725.243191
-37.897165,1120,725.806285
108.324633,403,726.107002
92.452696,1880,726.905166
81.561398,340,727.17239
-32.820316,1423,739.818165
-41.849401,902,740.312612
68.670863,340,740.581499
-93.863971,2298,741.518275
28.787541,1722,742.246985
-63.532271,2337,754.744735
6.603507,1502,755.485353
72.16946,2700,756.526751
-40.480648,1162,757.071783
33.021224,1913,757.853342
65.041156,403,758.14061
18.235644,1787,770.658564
-26.448652,1060,771.180599
25.085812,1648,771.881423
-16.229622,880,772.341897
-19.609916,1704,773.060582
75.634649,340,773.32441
50.657158,340,773.608464
-54.461859,1095,785.897058
84.976097,2700,786.97527
-9.401888,2168,787.839767
-19.572536,920,788.304529
63.299225,2326,800.651047
22.904665,1181,801.242562
-77.72813,1286,801.83322
-5.472178,1373,802.451801
40.738903,340,802.715989
-38.24611,1213,803.303655
13.397692,403,803.590919
68.166559,340,803.875792
-14.141561,1833,816.387235
-45.537816,1533,817.097134
-11.546855,1866,817.868366
81.764706,340,818.128903
-2.669903,1521,818.816151
-44.188085,1271,819.394202
70.974407,2700,832.021475
-57.696776,875,832.480772
74.356791,340,832.743603
-61.439606,897,833.232538
38.665167,1903,834.024281
80.221906,413,834.318973
-1.925634,997,834.830133
74.433312,340,835.096239
4.199842,1183,847.300444
120.222541,1418,847.971254
-12.454254,1991,848.782017
18.993668,403,849.071328
-52.905471,1375,849.69924
-38.973007,1317,850.295977
35.819083,1742,862.504663
81.355498,340,862.789741
-29.857782,872,863.28411
-39.908013,978,863.777569
48.784965,340,864.043782
-59.548389,1335,864.670375
18.228952,2700,865.716443
-25.732252,1673,877.976501
-40.63619,999,878.502291
-18.55185,967,878.992705
81.953232,340,879.261565
-30.516166,749,879.700024
30.785576,2418,880.660897
51.635135,340,880.926159
74.617801,340,881.21261
141.796645,1828,893.748055
-49.129194,1038,894.287391
99.393869,537,894.638222
-27.889186,1578,895.328596
-36.647132,1249,895.904558
-44.225137,1641,896.601973
-29.850921,1265,897.175696
83.949354,340,908.995704
139.448573,1965,909.884481
80.622101,340,910.149449
81.802329,340,910.434868
-2.768116,2199,911.343266
75.706569,576,911.699721
80.698309,340,911.970449
58.76971,410,912.287959
107.975663,941,912.787942
-75.855065,1794,925.449665
60.57789,535,925.801892
66.236233,340,926.083766
4.530551,718,926.517579
136.581071,2573,927.514031
-21.850937,1264,928.094004
-58.220353,880,928.550661
69.594741,696,928.948637
53.932455,2479,941.583263
71.485754,941,942.061723
72.59632,340,942.329013
42.569272,403,942.641284
54.295935,340,942.921857
88.621876,340,943.207665
-36.652611,1948,944.027542
59.792114,340,944.289128
-27.641044,1474,956.690923
-45.010799,1735,957.475639
88.691901,941,957.952207
37.7086,730,958.358453
33.990392,691,958.752682
79.998818,340,959.018882
47.22877,403,959.331603
67.936834,340,959.610456
-48.456739,962,960.123146
63.703485,2415,973.008541
-8.97702,930,973.505885
62.578188,403,973.796091
-51.717892,2404,974.773533
17.655045,2201,975.645054
74.350654,581,975.999009
-0.637682,2280,988.611072
80.611673,340,988.8749
-22.717799,1884,989.679951
-20.788723,1917,990.459583
87.819455,340,990.724381
-6.548675,1072,991.26224
49.360245,2359,1003.862421
62.962842,340,1004.132251
95.60375,945,1004.63526
0.753091,2287,1005.543121
57.687438,403,1005.83534
88.431324,340,1006.114087
3.817593,1453,1006.778992
71.983536,941,1007.25628
12.800858,2689,1020.126364
77.391006,340,1020.397557
57.415994,941,1020.896582
76.654338,340,1021.165798
-18.369585,1360,1021.801569
76.728781,566,1022.151743
98.092442,941,1022.634398
-31.520013,952,1023.122691
74.683533,340,1035.540173
-31.371395,1028,1036.116087
59.309374,1809,1036.879366
38.584574,2700,1037.914712
-49.882368,1163,1038.454534
-21.572318,2066,1050.861685
86.991041,403,1051.171434
68.234521,403,1051.485936
75.37189,337,1051.774819
33.953768,1799,1052.55679
-9.738991,1321,1053.153128
-48.293124,893,1053.611466
39.698942,2700,1066.511797
-37.7526,1266,1067.115837
-68.681398,1022,1067.611904
50.83784,525,1067.946727
-49.093316,954,1068.441581
-52.678423,955,1068.925217
-28.288253,1691,1069.640436
-37.269436,1650,1082.100656
4.604462,1615,1082.827873
-26.117513,1532,1083.49827
90.756848,398,1083.788691
-31.776769,2062,1084.637508
54.656619,527,1084.970568
82.692963,678,1085.365887
2.689593,1637,1097.985809
70.850315,693,1098.387922
79.38333,941,1098.898481
48.332399,2282,1099.836742
55.087465,340,1100.09983
54.762563,401,1100.412559
-31.765853,722,1100.847053
53.951558,685,1101.254506
73.052816,729,1101.665215
88.725111,340,1113.958731
42.544257,1887,1114.850801
46.403809,403,1115.13354
63.408016,403,1115.436121
122.807517,1331,1116.053372
-0.557139,1311,1116.643943
76.244943,941,1117.118582
54.825036,941,1117.596189
11.707438,1387,1130.297137
16.197009,1150,1130.878129
87.189781,941,1131.360395
-37.008084,895,1131.818619
-43.53854,1120,1132.351795
41.066868,680,1132.742025
75.412173,403,1133.03439
-17.60477,1612,1133.746228
121.149229,2193,1146.681541
-10.024307,1223,1147.252862
-67.905736,867,1147.707354
78.919069,941,1148.188531
101.415955,942,1148.66562
61.101244,937,1149.141171
-14.639688,1338,1149.740301
-24.443307,1142,1162.117017
67.029768,403,1162.426533
-10.616575,1103,1162.989157
81.925262,340,1163.257298
31.557898,1372,1163.899972
71.058117,340,1164.166426
103.773855,559,1164.540518
74.43953,403,1164.834413
53.495616,340,1165.112095
3.171043,1198,1165.69833
1.143184,1960,1178.666595
125.943462,936,1179.161742
-11.591281,1980,1179.975221
-34.05511,1284,1180.557401
-8.412992,1380,1181.174227
-20.912438,1054,1181.692074
71.243183,689,1182.085242
-21.708166,864,1194.384003
110.680307,941,1194.886155
75.966054,583,1195.250507
123.894865,1484,1195.905059
65.908335,583,1196.262897
90.142869,400,1196.560201
92.488294,403,1196.865544
44.521828,340,1197.15754
63.93072,340,1197.44993
74.018522,340,1197.74338
87.351553,340,1198.036193
91.101931,600,1198.430886
-46.069084,808,1198.876721
85.147264,1398,1211.782736
-13.832424,2113,1212.634413
134.305657,1179,1213.17557
68.283137,340,1213.442915
55.720937,340,1213.727296
61.382767,340,1214.01642
59.704115,575,1214.404848
64.560374,340,1214.683354
-42.566855,2402,1227.65395
-21.915997,2010,1228.519197
123.029752,1568,1229.197517
-24.680596,1567,1229.873678
88.37579,526,1230.212217
-26.641804,1193,1230.767446
132.672998,1694,1243.300245
65.917501,403,1243.600648
-1.352578,1382,1244.24092
96.738294,1246,1244.809753
60.925429,408,1245.100648
29.137199,2700,1246.174853
-2.15546,1094,1258.500951
100.037971,2183,1259.438155
66.396583,940,1259.905352
11.510306,1142,1260.446391
-9.087149,1199,1261.008034
73.599841,648,1261.385558
47.943925,941,1261.864983
55.357932,739,1274.158596
-2.222303,827,1274.698503
98.699514,1302,1275.307871
-20.868019,1005,1275.80328
101.662407,529,1276.145778
86.175131,2700,1277.196527
57.334318,528,1277.556063
-19.430685,1384,1289.978287
59.43388,941,1290.536938
-34.678581,1023,1291.053589
36.657361,597,1291.414918
79.407031,340,1291.691018
-2.950167,1595,1292.402922
76.293428,340,1292.666534
48.369866,1017,1293.203903
79.56572,340,1293.472685
105.090608,1407,1294.11962
90.714289,566,1306.646916
14.226157,1866,1307.501065
62.49652,349,1307.764081
-53.294655,1662,1308.491694
69.409674,340,1308.754357
44.633293,1430,1309.416375
79.609568,340,1309.680363
83.38388,340,1309.968701
86.307907,640,1310.370272
-33.480936,965,1322.933904
29.577132,598,1323.380693
-41.644494,1259,1323.994492
-8.577814,739,1324.407047
22.935096,2487,1325.3818
-17.873792,1783,1326.11921
25.217424,721,1326.520163
89.400696,340,1326.783133
25.245243,2195,1339.686744
77.590856,340,1339.952812
-17.251092,1052,1340.488681
55.172957,719,1340.897071
-3.112756,1197,1341.451549
-1.542109,818,1341.897523
128.433455,1887,1354.329787
-3.05364,1047,1354.946495
-23.831131,1389,1355.582337
2.411097,2435,1356.533569
-7.390986,1750,1357.265347
-21.685263,1055,1357.773778
91.490383,340,1358.035165
-16.94642,1517,1370.588505
67.490819,403,1370.885072
-21.642989,933,1371.379881
74.050154,340,1371.649561
92.207013,639,1372.049737
33.475476,529,1372.394137
19.126835,948,1372.873438
-12.359222,1505,1373.535581
37.888394,676,1373.923599
90.731325,850,1386.280683
86.336319,414,1386.634768
-12.552315,1528,1387.35429
15.698917,1129,1387.886741
21.061178,1841,1388.648376
77.478282,698,1389.041743
19.313987,1303,1389.634893
49.092193,941,1390.112038
58.88037,746,1402.479649
12.89412,1361,1403.13061
20.268788,1449,1403.775783
68.226645,340,1404.041447
61.136643,340,1404.326599
76.492091,340,1404.624068
49.895982,1422,1405.290651
-6.851586,1921,1406.080058
-29.765969,945,1418.398606
72.933881,403,1418.70113
7.557875,1340,1419.340909
-11.695636,1218,1419.898871
22.397727,685,1420.288215
60.874899,895,1420.755364
-18.031186,1196,1421.30863
-29.457049,877,1421.764649
25.623194,622,1422.139116
66.246092,340,1434.477541
35.727829,1670,1435.275131
52.926124,941,1435.752896
-9.907412,1047,1436.259055
69.564934,340,1436.526592
96.58546,753,1436.971974
86.375155,340,1437.244312
34.667237,610,1437.637758
75.26129,529,1437.981952
76.66415,1254,1438.559438
72.869771,529,1450.928418
-34.630843,807,1451.449633
88.279998,340,1451.730614
91.291457,340,1452.023341
-44.20579,1850,1452.84035
76.227926,340,1453.104294
-21.063375,1332,1453.728172
-41.503904,1037,1454.231134
-66.167019,712,1454.627394
80.157888,340,1454.88966
97.064088,941,1467.414264
74.312068,403,1467.790495
28.634712,1760,1468.590352
0.895167,1542,1469.252167
66.649047,340,1469.512376
-40.434226,1191,1470.094698
-16.691375,662,1470.481307
99.489158,403,1470.777935
40.20562,701,1471.194134
17.161624,1386,1483.811886
78.378042,340,1484.122213
78.149015,1334,1484.787947
73.866256,403,1485.076784
29.497618,1690,1485.810119
163.042843,2226,1486.690534
-5.451029,1885,1499.253002
-11.530215,1605,1500.049244
74.166492,340,1500.313532
99.671188,2236,1501.22852
50.614101,601,1501.5914
73.533847,403,1501.884143
32.430104,2133,1502.758086
101.287141,530,1503.100037
18.331876,2205,1515.951274
-25.652021,883,1516.401984
-45.952462,1194,1516.956285
42.188063,705,1517.355129
136.01005,1939,1518.152424
52.791909,441,1518.454011
38.72174,731,1518.873865
37.486145,2700,1531.849088
-12.191023,1945,1532.650913
10.277094,2505,1533.628922
72.17062,346,1533.891932
52.040445,340,1534.178292
64.362393,408,1546.130535
72.552775,681,1546.618724
69.108797,941,1547.126421
64.40338,632,1547.507929
58.120008,941,1547.994177
99.32164,600,1548.36259
78.420291,340,1548.637855
60.142329,403,1548.951788
66.846141,583,1549.328924
108.116189,1087,1549.859688
81.517667,340,1550.120558
-32.934271,829,1550.583818
71.465675,340,1550.849401
77.105308,722,1563.950764
57.678731,403,1564.292124
70.863307,529,1564.664827
65.036467,597,1565.053155
84.84398,582,1565.428365
-21.883479,1686,1566.167492
-23.633044,1478,1566.814275
61.7211,340,1567.073688
-9.845611,1456,1567.753448
83.785287,941,1580.329942
64.92904,414,1580.677977
80.539544,683,1581.112622
88.128516,340,1581.390736
111.680203,527,1581.75768
5.872022,1924,1582.589536
6.242601,1404,1583.207949
-9.630164,1223,1583.777718
-34.146261,964,1584.257039
34.988546,710,1596.767857
110.666817,611,1597.198667
-26.421786,641,1597.59875
-42.019513,1304,1598.220533
-1.899088,1812,1598.973525
76.003279,600,1599.334882
90.580503,403,1599.629475
-29.437887,900,1600.125368
87.877153,403,1600.424012
-7.900689,1165,1612.988157
113.315936,700,1613.48235
97.932849,529,1613.836202
-25.706763,909,1614.329306
121.982172,1614,1615.028403
68.616393,340,1615.289526
74.265393,1483,1615.958184
72.079456,600,1616.321336
91.106335,340,1616.588369
134.730635,1709,1629.48441
-6.311624,1219,1630.140537
86.111096,672,1630.53559
115.676342,596,1630.904896
-36.507628,1716,1631.629944
12.785917,1170,1632.176105
67.042484,597,1632.541725
49.895214,694,1632.936923
-33.201918,899,1633.400995
107.048698,893,1646.484603
46.799847,2700,1647.573726
70.005762,340,1647.833771
-21.424961,801,1648.289841
-4.630951,904,1677.421903
1.637838,2069,1678.261395
-28.67339,1438,1707.480391
89.786021,596,1707.855744
63.471572,403,1708.149003
-18.910007,1083,1708.678676
-5.216765,1594,1709.355838
-40.254068,1626,1710.034446
88.417238,340,1710.289258
-27.34363,1237,1710.868727
76.088595,697,1722.261071
71.232572,597,1722.681156
69.712472,575,1723.054904
133.347665,1632,1723.789385
-17.59202,2209,1724.681676
153.29692,2023,1725.512552
61.520132,403,1725.800021
31.391467,1277,1737.911169
-3.840275,1405,1738.564369
-2.96472,928,1739.058948
38.350061,1749,1739.844556
27.8897,595,1740.228558
75.182896,941,1740.726982
61.081747,403,1741.023466
74.746098,549,1741.396611
30.850135,2700,1754.045324
-12.453712,928,1754.539231
-19.328692,1452,1755.18459
11.62598,1589,1755.884448
-41.447994,985,1756.382541
76.518989,340,1756.650155
62.882834,403,1756.974575
37.927064,431,1768.577585
-42.552245,1531,1769.309937
-9.310996,1450,1769.963524
110.195372,1577,1770.643387
7.448063,1429,1771.284253
-42.87743,1198,1771.84636
62.982094,680,1772.241465
-11.458006,753,1783.798006
-13.665473,960,1784.296723
73.923221,526,1784.644837
69.714703,615,1785.026099
-34.634496,1078,1785.558105
-59.162832,1195,1786.121975
52.060073,340,1786.38924
76.671108,539,1786.761262
98.114514,941,1787.250381
71.642821,340,1787.520475
-38.621852,1370,1799.486888
-17.81593,1835,1800.282259
-12.408464,1885,1801.072238
-32.849545,1418,1801.696364
104.022814,941,1802.176017
-6.692343,1321,1802.772875
153.414037,1695,1814.672831
49.549698,700,1815.082277
24.863505,1990,1815.905037
7.937413,1358,1816.525469
-77.161744,1217,1817.095546
-38.940932,1984,1829.114888
61.391971,596,1829.515378
-11.679558,1064,1830.052506
79.033028,340,1830.321533
15.895603,2166,1831.23891
42.358038,941,1831.717934
65.951891,597,1832.091841
77.440836,403,1832.390416
87.901357,340,1832.674721
-35.598652,1139,1833.250356
77.527001,340,1845.147222
40.638924,525,1845.536265
23.886421,1251,1846.155829
-23.714827,993,1846.660177
-48.15625,602,1847.03374
71.404799,607,1847.410317
111.522605,1487,1848.066716
82.841256,565,1848.422381
86.045552,340,1848.766547
70.125878,340,1849.055911
72.24084,340,1849.344906
97.123556,577,1849.732174
71.479375,563,1862.369017
39.990623,645,1862.804752
-6.67447,1782,1863.586691
79.021439,403,1863.881197
13.284859,1673,1864.609181
61.265514,573,1864.974925
-23.564395,812,1865.416424
117.214166,1335,1866.021109
-76.620863,1850,1880.170491
-60.381599,992,1880.672064
93.424594,403,1880.963012
87.970447,941,1881.469274
-70.912848,1079,1881.994059
100.418761,788,1882.451648
59.759895,698,1882.855903
83.414971,340,1883.134103
88.230687,941,1883.640804
116.158576,1159,1897.60412
63.929241,399,1897.946703
39.879711,809,1898.487016
-59.520349,1395,1899.203182
63.645875,340,1899.481162
-31.574546,1221,1900.114897
105.767319,2231,1901.081054
14.20598,1573,1915.16913
67.965856,837,1915.677802
51.422023,340,1915.955344
-7.330118,951,1916.496745
-23.482652,1407,1917.157487
-40.811676,1222,1917.733592
33.07906,597,1918.098724
110.698732,1348,1918.714187
