#{"t_start": 1761855647.415693, "env_id": "None"}
r,l,t
7095.0,1830,445.581392
4306.0,1209,447.11178
3221.0,745,447.524476
2110.0,301,447.755468
-508.0,278,447.965306
2208.0,785,448.310669
4002.0,1344,450.121778
879.0,746,450.50368
1606.0,440,450.769337
1706.0,870,452.373345
3205.0,1133,452.902419
3859.0,1064,454.361921
1081.0,269,454.66544
1141.0,887,455.095725
558.0,784,455.459467
2437.0,982,457.055918
310.0,690,457.48467
-344.0,546,457.800378
2919.0,1150,458.257878
2131.0,429,459.807551
1754.0,812,460.299211
938.0,675,460.700018
347.0,345,460.976158
-1654.0,284,461.22637
4169.0,1275,463.120216
6276.0,1784,464.754606
1754.0,1022,465.279031
4980.0,1053,465.723927
3822.0,639,467.062704
1317.0,399,467.397052
1814.0,946,467.815794
1503.0,868,468.19615
-612.0,302,469.544324
5164.0,1632,470.273615
7575.0,2125,472.089942
522.0,691,472.44172
-581.0,431,472.700357
-1175.0,308,472.920315
-833.0,303,474.225148
1931.0,1002,474.778682
6966.0,1822,476.464633
2907.0,1094,477.007615
2129.0,777,477.386933
2765.0,462,477.661318
4301.0,975,479.37626
-1460.0,450,479.68395
1277.0,1021,480.116631
-912.0,594,481.562679
-983.0,273,481.860723
3027.0,1175,482.373329
2206.0,1105,484.000033
1346.0,487,484.388332
-973.0,373,484.661992
2765.0,1443,485.219259
51.0,281,485.436197
-690.0,405,486.965874
2300.0,1273,487.591793
3194.0,1415,489.376446
5827.0,1239,490.009032
3849.0,1373,491.790694
2703.0,1217,492.396942
6159.0,1773,494.086791
-327.0,325,494.356286
1772.0,656,494.683801
2155.0,1109,495.135109
5626.0,1463,496.8908
1923.0,1161,497.361259
-1858.0,298,498.614966
4059.0,1385,499.283468
1446.0,913,499.69451
4216.0,1070,501.362314
5837.0,1821,502.059247
2804.0,1030,503.668061
2726.0,1068,504.156042
2460.0,451,504.44276
1082.0,508,506.076365
1147.0,481,506.434777
3620.0,1384,507.017042
5412.0,1400,508.835924
2254.0,1147,509.355928
2932.0,584,509.666703
3480.0,1503,511.495663
447.0,588,511.812338
3476.0,744,513.179116
668.0,722,513.67213
1647.0,658,514.032524
656.0,833,514.423145
-224.0,640,515.900729
407.0,615,516.311747
1671.0,816,516.691292
777.0,734,517.030338
-379.0,533,518.356358
-1750.0,280,518.639309
4766.0,1327,519.167833
29.0,721,519.498307
2668.0,618,520.88575
4192.0,768,521.306144
-298.0,408,521.563325
3476.0,965,521.96196
1458.0,301,523.209791
-537.0,573,523.59271
-2385.0,365,523.849871
203.0,627,524.160647
512.0,662,524.476543
6613.0,1675,526.290677
3989.0,888,526.681408
792.0,792,527.986358
301.0,719,528.391122
2452.0,1070,528.827728
2769.0,643,530.125057
4333.0,1061,530.655369
1882.0,763,531.013296
2404.0,985,532.527284
1743.0,1127,533.090549
1649.0,323,533.32413
492.0,848,533.704023
252.0,590,535.332403
4473.0,1621,536.03607
1327.0,544,536.330886
1818.0,1032,537.997215
2989.0,1121,538.530615
-174.0,504,538.847892
4334.0,1473,540.889381
3224.0,751,541.271945
-1519.0,309,541.500989
3547.0,1029,543.176399
-134.0,715,543.571619
1120.0,798,543.955671
1094.0,450,544.243089
312.0,595,545.769924
890.0,968,546.244306
5645.0,1471,547.845685
2483.0,1213,548.413279
5235.0,1442,549.93649
2242.0,495,550.293762
-1539.0,339,550.540897
2905.0,1150,550.995143
1023.0,822,552.461304
1642.0,990,552.957946
84.0,606,553.268324
1082.0,946,554.690398
3524.0,1379,555.332673
3826.0,1119,555.789648
5394.0,1612,557.584651
-1361.0,321,557.819377
2634.0,968,559.283945
2110.0,741,559.73649
3798.0,1195,560.237891
115.0,305,560.456117
4429.0,1625,562.276755
313.0,666,562.654993
988.0,707,562.989184
-1454.0,294,564.330588
5360.0,1135,564.916027
1606.0,943,565.337012
2721.0,1230,567.060977
1668.0,677,567.42073
4984.0,1188,568.868325
3494.0,1091,569.428156
3854.0,1079,569.872423
3372.0,1040,571.365983
5265.0,1363,571.959648
-200.0,498,572.233048
679.0,651,573.648335
3478.0,1327,574.24168
-1359.0,419,574.497493
-510.0,583,576.108229
4434.0,1281,576.864567
-1442.0,292,577.12812
1854.0,1071,577.599372
1568.0,1026,579.425898
561.0,388,579.714172
3971.0,735,580.069608
3159.0,1202,581.798731
997.0,647,582.172156
575.0,276,582.393947
952.0,724,582.732169
-1254.0,454,584.170534
2927.0,714,584.652751
300.0,575,585.093361
-1404.0,284,585.381417
-1794.0,304,585.642166
2312.0,1046,587.598591
1360.0,302,587.924641
940.0,773,588.38482
883.0,883,588.830326
-27.0,627,590.495114
-1756.0,296,590.816206
1507.0,920,591.293417
-1639.0,279,591.539075
177.0,283,591.774343
586.0,799,592.1629
4118.0,1221,594.270407
4674.0,1055,594.783047
1297.0,819,596.477623
-262.0,510,596.836488
8773.0,2176,598.684343
-192.0,292,598.966926
-1426.0,296,599.204538
3650.0,796,599.567292
5032.0,1108,601.093237
-705.0,425,601.437271
-1772.0,282,601.674938
-1527.0,307,601.900961
1990.0,941,602.293429
657.0,452,602.55398
4258.0,988,604.209447
-1306.0,306,604.459235
4310.0,1185,604.926859
1347.0,654,606.268131
-892.0,386,606.578684
3654.0,1413,607.134465
316.0,674,608.478128
4780.0,927,608.975234
3961.0,982,609.397901
5890.0,1357,610.974552
233.0,594,611.319032
-533.0,590,611.622981
-595.0,537,611.903392
2124.0,796,613.319174
3513.0,860,613.760472
3134.0,1125,614.206397
-1426.0,286,615.421718
4057.0,1071,615.980725
4658.0,1369,616.505473
4916.0,1293,618.124681
193.0,519,618.428111
-123.0,725,618.765694
3759.0,985,620.211039
4849.0,870,620.64256
238.0,721,620.980159
5130.0,1699,622.697921
1377.0,779,623.070423
3263.0,1225,624.597951
1539.0,970,625.076804
-66.0,610,625.38651
-974.0,394,625.62804
1930.0,638,627.056162
-1253.0,293,627.328158
1050.0,888,627.734
-1747.0,427,627.986841
-455.0,522,628.260045
3351.0,1432,629.981747
-1613.0,283,630.212552
1580.0,972,630.627818
652.0,534,631.960992
1070.0,831,632.406633
1182.0,345,632.646786
4265.0,1716,634.350856
3299.0,1286,634.913502
-1105.0,315,635.139354
182.0,606,636.43143
618.0,867,636.916502
514.0,809,637.294303
54.0,712,637.6212
-383.0,504,639.017968
-694.0,501,639.377561
-143.0,303,639.611227
3725.0,1092,640.06007
616.0,691,641.442262
2831.0,604,641.844963
-69.0,768,642.211732
-1532.0,392,642.457285
3875.0,1186,644.093484
2049.0,984,644.586375
70.0,653,644.913104
5766.0,2010,646.740671
-687.0,297,646.976528
1410.0,547,647.267147
1720.0,1025,648.755151
88.0,298,649.023268
1958.0,937,649.437068
3530.0,1125,650.954065
-456.0,623,651.364093
-527.0,365,651.620291
1962.0,883,652.004032
5216.0,1650,653.744522
1412.0,639,654.08773
2529.0,1133,655.582417
-1955.0,375,655.922565
-775.0,423,656.209253
3614.0,909,656.613038
4349.0,923,657.003608
253.0,633,658.40853
2378.0,748,658.803975
-343.0,628,659.12359
962.0,712,660.423758
3176.0,691,660.869963
883.0,767,661.242906
-489.0,269,661.455293
4042.0,1215,663.032415
691.0,730,663.462345
3039.0,643,663.796669
-15.0,565,664.086151
296.0,441,664.340299
1084.0,981,665.907489
-789.0,429,666.19418
103.0,543,666.489752
-449.0,600,666.788314
-523.0,494,668.163973
1176.0,764,668.606043
2005.0,975,669.024763
-281.0,648,669.334638
473.0,659,670.773641
2446.0,1140,671.284207
3707.0,1031,672.682905
1589.0,839,673.163485
1364.0,836,673.544715
1147.0,840,673.910316
-1377.0,337,675.201711
3602.0,891,675.686368
3852.0,848,676.071895
2206.0,677,676.395758
-364.0,661,677.84136
74.0,753,678.240726
1872.0,1146,678.698536
3779.0,1442,680.393053
2415.0,1109,680.861769
2188.0,743,682.254821
533.0,777,682.685524
3035.0,662,683.017647
1341.0,855,684.40965
-462.0,452,684.779353
1783.0,307,685.02733
713.0,832,685.400397
2913.0,1094,685.839497
1814.0,821,687.407926
6065.0,1551,688.019717
2668.0,1026,689.516957
2488.0,660,689.885805
-608.0,466,690.160397
2831.0,771,690.508194
1517.0,1070,692.147975
-1031.0,421,692.432086
-1725.0,315,692.663654
-884.0,304,692.883597
2328.0,992,694.373077
2372.0,1020,694.888451
5113.0,1662,696.543513
4376.0,931,697.034986
7457.0,1634,698.621065
7845.0,1765,699.366598
4158.0,1148,700.823545
5700.0,1180,701.379264
620.0,986,701.7926
4935.0,1122,703.30416
2582.0,800,703.698547
1414.0,848,704.074811
3329.0,851,705.551011
1272.0,653,705.911652
-1122.0,362,706.157863
1823.0,576,706.455012
490.0,672,707.846716
7628.0,1576,708.518476
2966.0,761,708.862714
2424.0,1146,710.429804
333.0,325,710.682346
1811.0,876,711.068022
967.0,735,712.457905
-1270.0,336,712.761262
125.0,321,713.01064
3082.0,1078,713.450628
2446.0,883,714.952163
-286.0,632,715.36735
2277.0,828,715.75517
-472.0,559,716.04958
453.0,537,717.390084
2647.0,952,717.907328
864.0,786,718.273958
6013.0,1966,720.087481
6588.0,1696,721.709575
4260.0,1259,722.321879
3739.0,1402,723.817785
1911.0,1122,724.391237
2663.0,791,724.754096
2497.0,944,726.213971
2057.0,820,726.678978
2358.0,1110,727.135448
2084.0,984,728.739924
-746.0,554,729.101139
4248.0,1430,729.649905
1482.0,957,731.156847
1890.0,797,731.567555
1952.0,894,731.955507
3813.0,1185,733.525591
1761.0,851,733.941184
1284.0,846,734.317179
2578.0,838,735.809485
3273.0,1042,736.289491
2941.0,1204,737.770524
1638.0,617,738.173312
-2062.0,302,738.406572
4852.0,1297,738.904499
-1389.0,389,740.23001
5207.0,1335,740.867248
1374.0,640,741.188117
-1058.0,278,741.399676
-1236.0,336,742.707194
3726.0,727,743.170304
5465.0,1202,743.668178
3557.0,1235,745.302188
1466.0,802,745.743115
4486.0,1432,747.273909
-323.0,508,747.663702
1691.0,818,748.060187
2428.0,1126,748.508172
-1272.0,372,749.805828
-1487.0,397,750.145109
1902.0,922,750.569046
1012.0,579,750.868825
435.0,824,752.315904
2637.0,893,752.814618
4013.0,901,753.215898
838.0,817,754.606522
-1549.0,538,755.000563
5309.0,1075,755.466508
1929.0,632,755.7734
2896.0,1323,757.41928
-218.0,652,757.772664
3013.0,842,758.145865
3392.0,824,759.634235
-105.0,720,760.031827
-78.0,554,760.328407
5510.0,1394,761.940274
1499.0,939,762.4059
-1617.0,307,762.633488
2406.0,1039,764.074564
2619.0,839,764.555329
-513.0,626,764.878698
-1307.0,497,765.150784
3173.0,1338,766.804481
2956.0,1393,767.372493
-325.0,518,767.651484
3582.0,1325,769.269737
7907.0,2014,771.032591
3787.0,1247,771.578994
-83.0,493,771.856542
-1374.0,294,772.067039
4281.0,896,773.608608
-1651.0,301,773.86017
1669.0,867,774.247593
71.0,274,774.454052
4030.0,1369,776.186231
3077.0,817,776.597217
3865.0,870,776.978229
2231.0,947,778.536426
1645.0,1031,779.000077
3479.0,807,779.38119
547.0,796,780.855404
-961.0,344,781.124124
1135.0,855,781.510894
3312.0,1350,783.114112
-870.0,310,783.378519
1655.0,810,783.75246
614.0,800,784.107755
4722.0,964,785.670726
5394.0,1466,786.264285
-414.0,412,786.513885
-1401.0,301,787.814274
6670.0,1854,788.573065
2003.0,872,789.969245
-970.0,380,790.284412
478.0,325,790.531208
-571.0,394,790.78615
1300.0,984,791.187124
-31.0,669,792.617191
-1679.0,299,792.900405
2517.0,1124,793.371176
2388.0,1156,794.878402
-1198.0,418,795.215998
-1590.0,290,795.453059
3228.0,962,795.869313
1732.0,686,796.190182
1521.0,589,797.615335
3429.0,1289,798.186363
2367.0,792,798.543804
3988.0,1645,800.230776
4724.0,1709,801.877131
1165.0,549,802.227374
2386.0,1026,802.651614
835.0,822,804.079005
1642.0,1027,804.604639
2673.0,1082,805.050369
313.0,707,806.504955
-309.0,299,806.797796
2128.0,1081,807.255016
1181.0,1058,808.713518
1702.0,877,809.211978
1391.0,294,809.444866
