#{"t_start": 1761694618.8859038, "env_id": "None"}
r,l,t
244.266276,320,112.823799
179.682203,323,113.02146
199.770702,323,113.21793
-95.942558,1322,113.636947
125.865697,323,113.832754
103.768713,323,114.031086
266.680588,323,114.226022
316.559704,320,114.42119
198.679529,320,114.616482
-231.405395,2700,115.324439
-213.390835,2700,118.15502
331.844934,320,118.354218
278.278723,323,118.552382
323.728725,323,118.746587
290.302418,323,118.942512
-268.003612,2400,119.587001
290.243605,320,119.786577
167.420414,323,119.981208
324.968081,320,120.180148
286.514887,323,120.377102
-298.824018,2700,123.140115
-128.631408,2700,123.848865
314.896196,320,124.04665
-269.208743,2494,124.719993
189.758487,323,124.915366
252.027195,323,125.111809
-200.68797,1745,127.495655
-347.636337,2700,128.214463
230.692627,323,128.417301
175.840927,320,128.616974
355.972553,320,128.815519
-332.763528,2700,129.532235
66.142943,323,129.728262
321.064277,323,129.925691
334.934528,320,130.131445
256.100619,323,132.322321
323.954009,320,132.553526
192.742368,323,132.7501
-330.456349,2700,133.457382
200.01839,323,133.653315
346.339789,320,133.848528
-135.376853,2700,134.563931
184.041835,323,134.762652
148.830808,323,134.962664
293.774322,320,135.157564
314.736733,320,137.39922
-460.672936,2630,138.128019
327.715311,320,138.326833
352.655652,320,138.524455
277.713458,320,138.724529
-204.007282,2700,139.438046
317.914977,320,139.635278
287.356729,320,139.834802
271.034867,323,140.029657
232.649617,320,140.229762
302.758008,320,140.426532
296.699682,323,142.691677
77.517259,323,142.927869
189.325845,323,143.123192
242.628168,323,143.321672
200.796445,323,143.516815
-183.269761,2700,144.218841
-257.153234,2700,144.92581
-221.68139,2700,147.542811
329.904972,323,147.737606
241.379534,323,147.934439
337.009103,320,148.131135
-119.193727,2700,148.834387
218.075096,323,149.033204
172.937015,323,149.266369
291.150388,323,149.462236
-209.305556,2700,152.142803
157.723907,323,152.341416
-142.361311,2700,153.059157
330.974828,320,153.256015
302.41278,320,153.452455
263.616601,320,153.648805
-243.910959,2700,154.358014
216.604537,320,154.552302
-175.849972,2700,157.243916
332.645558,320,157.441122
207.343335,323,157.637972
241.156841,323,157.832917
295.551192,320,158.029533
140.682352,323,158.225244
-56.732996,1438,158.666395
60.015388,323,158.862836
288.450243,320,159.060115
-281.654973,2700,161.848718
271.799384,320,162.055315
234.616175,320,162.249431
-212.651718,2700,162.973024
338.658487,320,163.172611
333.689116,320,163.370379
286.191046,323,163.568027
304.152757,323,163.763228
264.794597,320,163.961746
251.28714,320,164.161237
-231.730334,2700,166.965552
169.172614,320,167.20343
-169.716442,2593,167.899742
285.078409,320,168.100542
230.934042,323,168.298584
-251.081125,2700,169.003466
-95.589832,1567,171.319538
-328.254928,2700,172.101301
143.496369,323,172.30057
295.088404,320,172.497537
-409.837566,2700,173.220799
-361.468809,2700,175.776326
301.701791,320,175.999763
220.416558,323,176.198429
-274.864821,2700,176.919113
-202.936138,2700,177.635622
269.228561,320,177.832045
-247.596788,2643,180.475279
212.309544,323,180.68501
356.111154,320,180.886823
319.09124,320,181.086592
270.642718,320,181.285855
226.75516,323,181.486031
260.468324,320,181.685355
372.245228,320,181.881192
283.985318,323,182.078848
283.761484,320,182.275939
275.764406,320,182.476623
257.216873,320,182.670264
187.996309,323,182.868435
-156.2168,2700,185.856582
321.165652,320,186.124061
-275.36966,2485,186.818612
274.629714,320,187.01713
304.704157,320,187.212857
271.955639,323,187.409859
235.15802,323,187.607065
162.507738,323,187.802051
355.517285,320,188.000561
320.711605,320,188.198009
242.15572,323,188.398933
285.301628,320,188.598996
-201.173207,2700,191.623665
232.962882,323,191.880384
156.952481,323,192.097565
305.004794,323,192.30117
209.569,323,192.500757
268.978676,323,192.699522
110.073323,323,192.89968
133.474625,323,193.100883
318.560474,320,193.33421
336.501468,320,193.53506
-180.738862,2700,194.251027
203.115572,323,194.446576
