#{"t_start": 1761615702.6987169, "env_id": "None"}
r,l,t
-300.439949,340,170.850659
-285.08624,340,171.142085
0.687267,351,171.443271
-1007.113672,2516,172.182137
-1.022842,425,172.478985
-121.342826,351,172.764285
19.608074,340,173.046746
-1121.03435,1750,173.609074
-700.865376,1459,178.901966
0.09244,351,179.182069
-45.052759,341,179.482163
-68.959877,426,179.817237
-5.176012,340,180.099617
28.040313,351,180.397428
-308.754185,351,180.694822
-312.118503,340,180.988549
-342.232129,415,181.319208
-42.071263,414,181.634906
-133.323774,351,181.92209
-49.051449,340,182.216803
-839.444897,1623,182.756249
-924.197374,1527,188.078169
-75.453505,417,188.436748
-560.28132,351,188.726851
-141.540553,418,189.055173
-67.456968,340,189.333965
-1.891724,418,189.660793
-508.4195,423,189.975024
-413.054364,415,190.290211
-30.575662,351,190.578522
-1046.076195,1800,191.149254
-57.591044,433,191.454445
-677.988888,351,191.73682
-79.237292,416,192.056336
-2438.630473,2349,197.908626
-133.861374,407,198.21676
-357.604683,414,198.530222
15.796161,425,198.857875
-69.458143,414,199.172611
-1926.052027,1829,200.01248
-482.566111,415,200.314218
-19.222257,340,200.603736
-2669.924961,2415,201.334169
-1876.422952,1888,207.009847
2.721381,414,207.306928
-133.178599,414,207.622
-873.847413,1616,208.150091
-62.754578,340,208.423647
-958.702082,1334,209.091406
-335.268702,414,209.386527
-451.999665,427,209.721771
-409.742452,416,210.032002
-274.047766,340,210.323981
-19.197194,427,210.657009
-220.503642,1056,216.032753
-2448.332715,2015,216.711694
-68.899337,423,217.013644
-307.533129,425,217.340679
-2877.001356,1543,218.070193
-507.404259,814,218.516672
-591.528412,1249,219.166355
-1088.313898,1053,219.69653
-105.766347,414,219.991225
-2103.64389,1749,225.659523
-291.829948,340,225.929359
-1920.881367,2535,226.692115
-68.653302,343,226.95203
-211.427771,860,227.306926
-1133.878082,787,227.737863
-378.205887,340,228.008501
-1349.018896,858,228.493994
-35.414111,351,233.848194
-19.236771,414,234.234048
-300.488342,351,234.550653
-790.692687,1701,235.139737
-482.372867,800,235.594016
-100.477894,425,235.890725
-684.978545,1002,236.427739
-42.871149,340,236.691238
-130.965524,426,237.021311
-137.752508,351,237.306696
-35.856069,414,237.627285
-416.715799,1172,238.222503
-708.253498,1835,244.60298
-646.274791,434,244.909051
-722.2697,822,245.389485
-64.350798,415,245.704453
-293.889715,414,246.018198
12.401025,351,246.309445
-33.793579,425,246.643481
-2880.242121,2700,247.898385
-720.002834,426,248.200142
-177.051745,1151,254.030821
-707.269201,456,254.432032
-799.726429,730,254.908457
-147.774587,415,255.222481
-322.96681,340,255.517648
-2059.870266,2063,256.191372
-2372.020242,1912,256.779154
-233.573014,858,257.11155
-286.557986,439,257.413335
-222.340554,772,263.161575
-710.522226,858,263.747349
-611.055909,409,264.054897
-963.106885,858,264.582948
-117.004081,772,265.035181
-53.269328,417,265.350099
-188.838609,763,265.712604
-121.169382,414,266.00434
-297.729493,414,266.322303
-676.183499,340,266.62542
-385.266625,426,266.983828
-1090.405001,1602,267.822456
-870.796064,1299,274.081079
-616.956219,918,274.616603
-627.69661,340,274.896444
-3726.774069,2600,276.042891
-589.487205,1432,276.691587
-245.57698,351,276.956069
-165.198416,766,277.281252
-1723.211203,2167,283.699566
-313.363838,413,284.008005
-88.169362,414,284.332841
-197.65483,414,284.663655
-26.677088,351,284.976452
-89.508053,351,285.295334
20.555556,415,285.648344
-406.266823,863,286.218518
-629.512686,1337,286.687381
-510.142865,866,287.135447
-1438.534797,1767,293.226592
-1012.392924,431,293.636075
-18.608751,414,293.975914
-98.175668,340,294.284668
-1386.656291,1553,295.122721
-54.988159,340,295.391267
-3363.796286,1742,296.221242
-349.990067,351,296.487114
-719.680718,858,296.974373
-677.27842,753,297.42662
-378.058226,601,297.718874
-443.943257,653,303.688412
-2244.809282,2080,304.738743
-1185.28032,858,305.1899
-218.0418,538,305.452046
-287.310123,441,305.756854
-843.824508,862,306.217975
-1101.301367,1471,306.896778
-226.553151,411,307.191347
-642.385415,414,307.495898
-109.492925,351,307.784752
-51.341416,414,308.108419
-844.899014,1029,314.501028
-119.452875,425,314.814195
-2102.91643,2095,315.744409
-388.981806,411,316.037962
-2397.086622,1498,316.747031
-108.604057,692,317.149996
-1148.238318,396,317.432984
47.619029,351,317.717647
-129.197881,414,318.034688
-598.058534,1111,324.385638
-783.834456,1050,324.871757
-3343.306782,1873,325.732441
-2385.76303,1777,326.28293
-2570.539903,1959,326.876711
-630.584147,415,327.166704
-649.878325,741,327.599257
-968.054432,426,333.284219
-414.081666,969,333.911155
-649.083397,396,334.203056
-66.435398,351,334.502886
-284.095389,949,335.066465
-703.790925,396,335.3598
-1285.158636,1169,335.986344
-791.327472,858,336.45794
-796.012217,1540,336.965888
-822.386834,1020,337.484045
-385.274612,351,343.273505
-1159.052554,1021,343.934776
-990.396329,424,344.23422
-133.887191,396,344.556818
-18.687772,351,344.863488
-88.333873,668,345.334237
-252.817401,340,345.621481
-308.107845,414,345.957107
-60.028114,340,346.269001
-0.371117,340,346.580031
-48.264527,351,346.899786
-275.076033,340,347.220646
-12.432994,351,347.540539
-617.457056,425,347.896839
-2332.006739,1369,348.630825
-410.579118,340,348.897301
-27.292092,351,349.191946
-131.26173,340,355.186976
66.038728,343,355.534663
-733.822152,765,355.907041
-54.683182,340,356.176287
-292.959828,351,356.472674
-476.759445,819,356.977504
-348.098738,423,357.280308
-325.693596,414,357.610626
-478.140894,810,357.984418
-42.84053,340,358.250005
-517.618757,414,358.569984
-91.12254,422,358.907981
-341.29657,415,359.257074
-946.820614,427,359.599388
-677.758427,788,360.104744
-655.711643,437,360.427778
7.972812,396,366.434448
-77.294091,340,366.808713
-410.075983,396,367.151495
-1234.64359,944,367.726835
20.812965,351,368.003144
-104.784175,748,368.356988
12.677143,340,368.616237
-86.884091,340,368.912255
-64.78902,858,369.430917
7.871573,396,369.728464
-382.404549,415,370.062874
-34.487884,351,370.376255
-229.679025,692,370.856949
38.410529,351,371.148353
-445.234778,858,371.683008
-1056.831006,2315,378.42935
-68.023018,858,378.887864
-744.547432,858,379.357256
-5.633025,340,379.621932
-1992.32326,1903,380.230786
-1321.011281,1849,380.790089
-356.585797,414,381.071486
-86.156451,415,386.818014
24.151112,340,387.172602
-328.605949,340,387.486279
-1592.430599,2573,388.608004
19.444852,414,388.894603
-399.026539,425,389.202561
19.358712,396,389.503799
-781.138448,1563,390.036835
-733.290093,414,390.323694
-69.610272,425,390.631957
-662.352407,426,390.947961
-27.776571,340,391.239359
-98.29679,567,397.282704
-297.774501,351,397.629494
-647.154581,1257,398.319662
-82.005301,340,398.587897
-393.642966,700,399.053813
43.10091,340,399.336703
-452.888139,415,399.670824
-72.098376,396,400.003379
-138.56673,825,400.387975
-888.436753,1393,401.08147
-570.68104,351,401.350907
-256.050846,340,401.641549
-644.840712,414,401.973213
-256.036604,340,402.286794
-180.174504,746,408.320125
-709.424119,858,408.870945
-132.579414,414,409.174685
-9.701695,340,409.472304
-10.946861,340,409.790263
-1016.698533,418,410.135786
-1559.430865,1031,410.734381
-1938.098114,1981,411.350774
-468.132013,1063,411.732495
-375.624021,414,412.015132
22.057924,340,412.305087
-101.341696,414,412.635841
-393.826968,684,418.510019
-87.359016,340,418.822193
-1292.984118,1476,419.605387
23.256235,340,419.866651
-1337.947885,1044,420.442604
-55.440071,340,420.707856
-1006.395455,415,421.037912
-546.861807,1017,421.461515
-49.94683,421,421.759393
-293.247011,351,422.044629
-117.540092,415,422.386561
-61.733861,426,422.726578
-1072.67956,899,423.295603
-195.953862,896,429.344565
-314.007772,427,429.669748
-53.019827,418,430.005756
-128.653666,396,430.33165
-574.008885,846,430.854261
-537.453717,726,431.180302
-80.107361,415,431.47439
-634.624595,1080,432.064321
-357.849673,932,432.570379
-49.920359,340,432.842586
-403.004655,351,433.136346
-37.359699,351,433.449564
-635.521362,340,433.773405
-329.523951,414,434.124882
-234.79814,340,440.130242
29.37773,340,440.485075
-421.363903,415,440.845525
-401.959796,1557,441.408022
-41.094991,340,441.6717
-1056.082582,959,442.206435
-94.360764,546,442.477934
-475.416471,396,442.75704
-44.739813,414,443.06267
0.145383,340,443.348666
-45.756594,351,443.659339
56.750706,340,443.972927
-1529.438354,1307,444.68583
-2.572592,340,444.962775
-479.1675,870,451.213833
-361.539653,680,451.659907
-948.550031,351,451.947969
-497.757038,858,452.472304
-807.713933,858,452.957275
-596.66515,806,453.429727
-20.772705,423,453.732616
12.128561,340,454.035
-108.582456,544,454.34797
-61.797467,414,454.639285
-14.247849,351,454.939285
-55.610376,414,455.281049
-352.241907,340,455.596688
-243.050835,778,456.10974
-123.968265,562,462.035092
-1353.272747,956,462.654181
-118.881301,858,463.140185
-282.093858,340,463.416064
-359.29875,1178,464.067389
-363.126724,414,464.361572
-8.324794,340,464.652039
-355.669673,425,464.992968
-267.366015,414,465.335585
-368.085239,538,465.751397
-315.52662,414,466.119122
-944.779763,1210,466.799386
-79.182613,425,467.099872
63.838423,414,473.072519
-145.871512,414,473.478909
-407.745737,658,473.820777
-398.710155,414,474.116007
2.390598,351,474.410069
-394.637331,812,474.927394
-721.205105,427,475.244869
-680.631496,396,475.566284
32.247319,464,475.922864
-143.985239,415,476.265323
-410.464097,759,476.787153
-152.194188,672,477.105632
-379.849142,351,477.377845
-410.995966,396,477.683453
-1124.080024,1009,478.282798
0.890986,340,478.563748
-295.068265,351,484.579131
-1091.494567,858,485.153431
-419.980283,418,485.464885
-326.714616,414,485.79359
-303.651812,415,486.132174
-251.723012,740,486.608144
-2238.768118,1078,487.182936
-1697.970132,1963,488.059465
-566.933702,900,488.534918
-194.405066,575,488.900012
-1512.171857,1570,495.074215
-522.980544,764,495.551185
-200.825009,586,495.958054
-2567.752289,1484,496.46904
-570.741403,462,496.772599
-1222.170251,1475,497.476441
-342.526619,340,497.742692
-338.706202,424,498.056635
-120.315681,537,498.423026
-583.062299,1041,498.83322
-857.087066,1982,505.472592
-316.772611,351,505.738655
-343.413825,414,506.046577
-65.399209,351,506.334048
-428.2699,393,506.66499
-48.539988,340,506.9715
-946.404091,396,507.309603
11.791779,351,507.629828
-733.151106,700,508.13139
-66.753023,588,508.525538
-934.470933,858,509.030167
-710.023271,1242,509.685457
-389.240424,414,515.572246
-2797.03691,2700,516.752806
-785.685618,340,517.015639
-481.068653,593,517.411013
-689.944769,415,517.707275
-647.127381,836,518.194587
-361.289718,393,518.49157
-117.487448,340,518.788481
-153.344463,448,519.146701
-81.100422,393,519.488832
-313.290007,396,519.831275
-637.741321,875,520.390771
-258.663462,697,526.360704
-531.755732,717,526.83686
-58.694569,415,527.156022
-131.018614,340,527.459964
-566.747111,1663,528.269165
-83.140271,416,528.555171
-541.907805,638,528.955097
-118.825836,562,529.245174
-667.23251,858,529.703909
-111.437571,396,529.997405
-141.917886,674,530.437413
-154.288767,396,530.74055
-521.283317,858,537.007309
-1123.78234,858,537.537242
-75.891644,410,537.8479
-89.785262,340,538.149752
-29.98888,351,538.463311
-1328.32028,1129,539.090136
-304.881115,779,539.538479
-410.981382,560,539.921317
-47.594626,340,540.20229
-585.159314,340,540.50839
-291.263163,393,540.853385
-24.445073,446,541.211754
-55.897664,340,541.525124
-80.252293,351,541.847979
-1236.053332,1398,548.291576
-41.174903,423,548.644644
-855.764321,414,548.982561
-56.207517,414,549.325148
-454.175487,471,549.698912
-40.163847,340,550.012402
-483.747865,858,550.546875
-307.523047,559,550.918046
-1913.772858,1597,551.464834
10.008479,426,551.750516
-141.33085,351,552.030707
-2888.176092,2420,558.819621
-159.043502,414,559.145854
-206.444807,393,559.479867
-20.897915,340,559.784565
-185.224129,415,560.129485
-2316.635204,1490,560.673675
-369.092543,415,560.962879
-1819.496153,1539,561.488383
-73.380355,442,561.78131
-630.123465,847,562.261352
-1031.894533,396,562.542803
-113.499442,340,562.837428
-99.535751,347,563.143998
10.990636,858,569.478509
-372.129311,340,569.767073
-918.809955,882,570.306122
-913.770717,1858,571.135551
-702.302893,414,571.419891
14.240492,393,571.723091
-74.39419,415,572.046019
-1024.018264,867,572.567412
-316.86431,415,572.884131
-451.709554,396,573.211499
-342.970139,393,573.556213
-624.106776,351,573.875243
-378.430942,414,574.227472
-744.400966,911,580.350379
9.392471,340,580.655852
-637.275554,340,580.969182
-660.716338,511,581.369006
-2359.218554,2355,582.102687
-47.437964,340,582.36453
-720.089038,611,582.656405
-869.768846,1409,583.120919
13.68973,393,583.40139
-449.057318,414,583.71932
-1456.078245,732,584.175869
-231.544346,351,590.138763
-424.820156,671,590.62914
-629.256064,347,590.930072
36.053618,340,591.243732
-352.932509,340,591.555614
-354.170645,636,591.89879
-185.051801,747,592.399906
-173.452334,396,592.701097
-48.215251,340,593.014783
-2238.318353,1186,593.688389
-671.908123,600,593.979847
-332.724935,351,594.244949
-1602.631365,830,594.760146
35.966797,340,595.03522
-850.908226,996,601.40153
-1158.735684,828,601.951051
-103.312729,414,602.25353
-414.152718,643,602.585479
-21.278848,340,602.845092
-56.899774,393,603.167267
-406.339289,414,603.500959
-23.107523,340,603.806465
-1729.958208,1116,604.270066
-139.473552,414,604.557116
-18.779165,417,604.878674
-9.00445,340,605.188386
9.134168,426,605.548139
-426.108343,786,606.072682
-591.720772,870,606.571601
-2010.615112,1743,613.187532
-2970.200618,2641,613.946562
26.438232,340,614.208114
-2609.154924,1735,615.028713
-29.711806,414,615.316465
-648.966497,351,615.592606
-34.400218,396,615.892482
-945.135329,893,622.094284
-389.979439,393,622.441012
-124.398273,425,622.788966
-1147.147277,1897,623.421878
-2464.776938,1650,624.151979
-1017.872815,858,624.599511
-691.63774,340,624.860768
-100.052625,588,625.243483
-292.451168,396,625.535568
-447.27827,657,625.968565
-1874.740011,1777,632.664414
-969.042157,579,632.948169
-112.240686,414,633.232991
-1039.01008,832,633.700836
-33.59987,340,633.97459
-354.668826,410,634.292701
-565.09989,351,634.601192
-65.10532,415,634.955999
27.110103,340,635.27356
-1508.793254,1447,636.07111
-1253.769914,749,636.39255
-1231.888036,913,636.886334
-9.623603,344,642.846334
-400.940538,575,643.191001
-568.159178,340,643.461159
-262.006461,340,643.768523
-75.937633,340,644.079307
-839.772886,415,644.428982
-911.943664,858,644.960095
-801.72381,396,645.25839
-1106.504804,1230,645.735808
-45.975881,396,646.015194
-154.513145,393,646.323773
-370.783217,1074,646.934993
-1210.193084,724,647.250354
-741.042837,414,647.536494
-1396.526881,1328,654.047989
-920.990336,393,654.352851
-679.456805,997,654.913496
-255.291534,393,655.212206
-132.33553,414,655.54046
-129.822237,340,655.850527
-379.758462,613,656.290053
-693.418859,423,656.616173
-815.879317,1281,657.328771
-201.395008,460,657.646591
-448.760001,340,657.935564
-26.59659,340,658.250377
-551.905471,1557,664.834373
-709.23406,1451,665.364212
-2626.386101,1150,665.927416
-699.785882,415,666.223369
28.019221,351,666.504736
-19.587531,340,666.808579
-91.866593,703,667.29618
-342.797673,414,667.620914
-583.613874,415,667.964382
-116.343097,428,668.324669
-334.182646,396,668.661169
-1233.190653,1229,669.359363
-111.493728,575,675.460447
-59.96614,416,675.840917
-63.356808,420,676.191629
-102.530635,654,676.714635
-370.855936,393,677.033215
-102.839726,340,677.349301
-2324.296941,1575,678.164746
-99.25872,351,678.433176
-263.561655,340,678.727647
-72.985757,396,679.059792
-64.510627,414,679.39787
-2303.333881,1649,680.242159
-1542.998189,1818,686.850142
-619.33647,414,687.159145
-46.94844,419,687.496931
-234.290247,340,687.812163
-1400.83073,1903,688.45916
-221.462523,1226,688.880085
-476.273992,858,689.324996
-117.141584,417,689.614591
-752.39584,414,689.923945
-985.651097,1034,690.486214
-597.272414,340,696.457198
-429.51435,700,696.98728
-9.552857,393,697.30149
-739.806783,683,697.761564
-358.462439,555,698.139274
-759.320747,396,698.457585
-2675.221548,1847,699.360186
34.063427,396,699.633387
-12.867935,414,699.945115
-1192.668259,1136,700.395514
-2862.11296,1376,700.853034
-11.742736,340,706.773182
-320.222869,351,707.123082
7.496022,351,707.44715
-1.887504,340,707.765291
-692.517803,640,708.217026
-2032.099212,1517,708.972729
-183.098953,646,709.350621
-1552.986987,2250,710.327956
-108.718972,340,710.603566
-120.897091,351,710.888867
-235.735754,558,711.272352
-629.839355,414,711.593771
-41.868323,340,717.749247
-355.925311,729,718.350086
-61.582503,549,718.721298
-368.520826,567,719.024552
-344.956851,351,719.286406
-369.115728,417,719.610543
-2416.470262,1804,720.222473
-258.960767,351,720.478056
-1863.159976,1910,721.323083
-232.834091,396,721.601641
-877.445841,1327,728.087811
-578.018662,351,728.398159
-260.102024,340,728.714671
-2856.366543,1774,729.331547
-268.641287,414,729.613509
-65.305756,351,729.896899
-265.429854,396,730.219058
-488.90612,531,730.61941
-664.444064,438,730.977017
-926.054676,1245,731.651477
-214.162908,694,732.115194
-3122.139902,1962,738.855025
-62.118865,340,739.1366
-867.642143,415,739.475663
-1666.986572,1853,740.384709
-269.606568,414,740.675768
-159.918522,866,741.171942
-52.902581,414,741.475816
-627.841349,340,741.784887
-260.36869,415,742.14346
-5.583884,351,742.467391
-984.437309,414,742.829019
-388.468384,414,743.183045
-304.292367,340,743.505973
-276.844992,340,743.839445
-338.533156,340,749.982022
-40.839348,340,750.349937
-272.722808,414,750.71246
-1486.37115,2096,751.686676
-525.905314,408,751.966251
-541.006496,752,752.41276
-493.899279,897,752.768851
23.497471,422,753.058735
-2252.917276,1618,753.594034
-583.810917,396,753.872706
-35.932244,351,754.15166
-81.615336,393,760.334047
-1798.286978,768,760.760698
-432.386237,351,761.041739
-305.04707,393,761.376644
-304.558507,414,761.711398
-57.246379,414,762.049284
-67.321741,438,762.406875
-2334.76603,1467,762.944346
-137.341263,414,763.22842
-1142.767571,809,763.71746
-1341.17454,414,764.020827
-346.620809,573,764.335309
-275.732118,424,764.631613
-65.582426,414,764.956239
-108.663787,561,765.372002
-433.087327,691,771.534405
-448.945434,596,771.977635
-921.602949,424,772.301548
-101.754296,394,772.638011
-27.640607,396,772.96984
-7.151883,340,773.287738
-236.357679,393,773.631784
-429.949671,340,773.9504
-2295.530365,1588,774.796516
-445.083231,715,775.204306
-146.863888,531,775.576644
64.910012,340,775.86165
-104.30711,340,776.167875
-330.205626,340,776.498132
-388.892211,414,776.851471
-93.227007,515,783.087562
-612.333414,414,783.473823
-257.751341,465,783.843942
-334.046393,414,784.183141
34.261534,417,784.523071
-372.62741,340,784.841014
-67.370171,351,785.161326
57.089652,393,785.510228
-95.291336,570,785.929924
-942.406915,414,786.254088
-80.926626,396,786.587294
-745.911243,414,786.931607
-1372.907223,1430,787.472656
-4.693097,340,787.736085
-458.973164,396,788.047164
-1404.299584,796,788.569217
-79.949123,340,788.86079
-0.975328,351,795.025292
-799.045291,559,795.484943
-383.85034,414,795.81123
-2.245325,340,796.11944
-19.039879,414,796.463366
-1108.482103,415,796.813034
22.765977,340,797.120573
-1830.560327,1788,797.74361
-713.198719,1193,798.156973
-889.748087,764,798.579408
-103.888428,482,798.911271
-55.947698,351,799.185522
-1499.313641,1419,805.952234
17.169932,415,806.288649
-1403.093846,1428,807.049248
-2.626937,340,807.316894
-536.050471,394,807.640311
-324.943945,340,807.950151
-355.951151,414,808.293809
-74.272747,396,808.633162
74.217891,340,808.954904
-970.300787,891,809.531572
-1003.958781,868,810.031959
18.188734,340,810.31434
-1392.205336,1378,816.803048
8.545014,414,817.206002
-473.543495,807,817.725227
17.397348,340,818.010671
-301.149555,414,818.345819
-757.102056,627,818.782321
-86.59256,340,819.078402
-340.830102,351,819.394166
-82.797501,351,819.713435
-294.353021,442,820.081127
-26.347546,340,820.399407
-656.823349,340,820.730785
-2832.234829,2193,821.470182
-50.98965,340,821.736269
-1011.941321,891,828.069047
-359.635649,478,828.402621
-28.893867,351,828.687245
-581.046567,442,829.032149
-929.752654,1034,829.47154
-661.652962,340,829.734699
-668.184932,351,830.024479
21.448442,394,830.357571
-74.378328,348,830.678299
-59.561561,572,831.103036
7.789162,340,831.432268
-121.842395,634,831.917899
19.29852,393,832.249663
-419.846222,414,832.600452
-28.649453,477,832.983471
-1552.867636,858,833.520531
-364.912425,522,839.721104
-55.188426,340,840.108166
-378.744399,426,840.483247
-51.719939,340,840.794664
-482.354064,516,841.197826
-346.129353,340,841.508566
-0.656766,351,841.829209
-554.447877,1115,842.477578
-62.972763,607,842.855755
-344.390242,415,843.174843
-3979.463112,2638,844.359114
-740.76798,756,844.771316
-1425.524603,415,850.850504
-653.895912,415,851.244469
-536.355009,694,851.737402
-215.426105,351,852.029056
-1256.418771,682,852.375916
-971.405052,414,852.670702
-262.505512,340,852.969905
-833.359023,702,853.322458
-839.042209,982,853.853991
-1137.587916,870,854.380281
-263.523981,415,854.693735
-341.711261,414,855.028983
-736.419367,765,855.568515
-16.50664,340,855.853143
-1575.102881,1412,862.544562
-506.799925,415,862.870194
-258.629332,414,863.202329
-417.302033,858,863.734017
-1233.118298,414,864.04014
-35.492996,351,864.351201
-627.461925,422,864.702636
-20.942581,340,865.038404
-1623.418385,1486,865.843515
-673.058304,726,866.281257
23.946701,351,866.566441
40.933,447,866.926767
-1094.818433,667,867.476105
-241.968394,394,873.595718
-12.503235,351,873.97881
-296.011646,340,874.311054
-3948.459381,2027,875.008813
-4963.659243,2700,876.113779
-410.463264,351,876.374051
-933.925167,953,876.910387
22.797104,351,877.184759
-3601.484424,2196,883.949857
-689.905929,351,884.227332
-278.460915,340,884.534096
-1005.412562,414,884.878891
-374.039226,520,885.286362
-69.68387,415,885.619488
-874.914291,425,885.962769
-29.267015,414,886.306748
-105.013987,414,886.648869
-618.114796,421,886.99694
-374.231595,340,887.313598
-394.172809,414,887.668056
-349.90319,578,888.09798
-63.682087,394,888.427885
8.551956,340,888.742449
-359.417914,552,889.175492
-3225.483319,2067,895.716706
-340.819417,424,896.029803
6.048844,344,896.326354
-228.136508,393,896.666866
-68.371096,340,896.977657
-322.810825,959,897.569938
-141.944072,351,897.852464
-42.978863,414,898.192063
-362.965476,351,898.506893
-543.701676,340,898.833109
-954.025908,752,899.338617
-2734.926858,1862,900.230606
-50.050657,458,906.207345
-353.244091,531,906.63781
-707.5876,396,906.962804
-319.024193,414,907.298606
-64.437205,340,907.608185
-897.842211,595,908.058904
