#{"t_start": 1761856927.985591, "env_id": "None"}
r,l,t
-2531.0,310,159.419775
-995.0,499,159.744999
-1912.0,836,160.132453
-280.0,296,160.349624
-1942.0,801,160.701104
-603.0,1462,165.020559
-752.0,989,165.43826
-2537.0,307,165.657209
-1863.0,1149,169.457235
-1919.0,1153,169.92441
96.0,306,170.144131
-2508.0,1287,173.971465
-1926.0,891,174.366977
-2436.0,313,174.592801
-2390.0,291,174.803235
-2451.0,290,178.51474
-2464.0,299,178.774992
424.0,853,179.16029
-2285.0,1011,179.572387
-2302.0,940,183.557541
-2388.0,801,183.94233
-904.0,1076,184.380866
-2054.0,1267,188.371638
-2197.0,483,188.64971
-1861.0,1555,192.365071
128.0,296,192.634443
-1132.0,816,193.023775
-717.0,748,193.368309
-2367.0,287,193.579764
-2040.0,1536,198.321231
-2358.0,1046,198.753138
-2015.0,1090,202.574411
-1795.0,752,202.950572
-1641.0,1267,206.653693
92.0,296,206.95982
-2031.0,1113,207.436625
26.0,278,207.647243
-1944.0,809,207.998337
-2361.0,1079,212.406823
-1837.0,929,212.822585
381.0,806,213.182827
-1876.0,1286,217.411046
-2473.0,305,217.645726
-993.0,889,218.024297
-2295.0,281,221.857954
-2080.0,940,222.378005
-2331.0,300,222.606709
-1602.0,1552,226.925552
-3086.0,1552,227.612432
-1801.0,1173,231.451083
-782.0,761,231.902409
-2104.0,1066,232.348377
-2185.0,825,236.641024
-1682.0,1296,237.319613
-2079.0,685,237.672551
-2387.0,499,237.958415
-1945.0,742,242.727425
-837.0,1172,243.274346
-178.0,893,243.666259
473.0,1124,248.39108
-1974.0,534,248.707117
-1322.0,329,248.943614
-1806.0,825,253.086072
-2787.0,832,253.579645
-2017.0,861,253.967425
-686.0,746,254.314084
-2339.0,1224,258.933148
-296.0,609,259.280949
-772.0,762,259.639476
-2578.0,1392,264.438977
-2323.0,295,264.733057
-1026.0,662,265.129309
202.0,297,265.357175
-1930.0,1209,270.102261
-811.0,775,270.552792
-1938.0,1340,274.884594
-2858.0,410,275.235647
-1754.0,896,275.65098
85.0,306,275.87594
-2470.0,302,276.093277
-1816.0,1298,281.418965
-1886.0,1022,281.898393
-1244.0,377,282.149134
-2281.0,269,282.35536
-2163.0,348,286.736323
-929.0,642,287.172645
-2275.0,884,287.577686
436.0,931,287.966372
-2332.0,675,292.238233
-1043.0,1437,292.850396
491.0,1017,297.05697
-762.0,865,297.545411
-1971.0,956,297.999356
-2212.0,453,298.272491
-2641.0,599,302.944638
410.0,1093,303.471243
-1758.0,755,303.828646
-1670.0,1090,308.126772
-956.0,953,308.592374
-1854.0,1119,312.743249
-1981.0,811,313.23832
-1349.0,595,313.55497
-2007.0,657,313.884659
-2231.0,284,314.106305
-2378.0,1249,319.670599
-1983.0,819,320.189526
312.0,749,320.568062
384.0,794,325.484337
-2202.0,852,325.956917
-2059.0,1080,326.408848
-1954.0,779,330.749664
507.0,1203,331.325599
-2548.0,744,331.819784
-1298.0,831,336.68425
140.0,450,337.032227
-2302.0,311,337.305219
-2565.0,311,337.54545
-2311.0,712,337.878445
-2565.0,747,342.926711
-968.0,1009,343.410492
-598.0,1065,343.849594
-1857.0,800,348.145584
-2498.0,960,348.681356
-2243.0,288,348.984787
-2467.0,783,354.025929
-2340.0,284,354.372663
-1693.0,1086,354.875544
-3000.0,374,355.124496
-1316.0,1755,360.130358
-1905.0,826,360.55574
468.0,894,360.992004
-2359.0,679,365.937215
-1219.0,1903,366.778812
295.0,756,371.440713
-2471.0,304,371.746674
-2153.0,542,372.129065
-2282.0,411,372.436548
-1985.0,715,372.817575
-999.0,278,378.267141
-2482.0,714,378.737178
-1626.0,1403,379.29207
-1911.0,1194,383.707193
-2449.0,307,383.973039
-2236.0,861,384.361966
-1785.0,1154,388.874602
442.0,823,389.351288
-2377.0,305,389.590653
479.0,1090,390.125574
-2693.0,321,394.853191
-1683.0,1044,395.410244
-3862.0,657,395.744305
-2684.0,342,395.974577
-545.0,1134,400.768332
-1737.0,1123,401.28985
-2275.0,282,401.507925
209.0,574,401.855979
453.0,1019,407.085097
-2507.0,305,407.360375
-843.0,595,407.693299
-2245.0,306,407.91782
-2478.0,1163,412.782604
-277.0,696,413.194115
-2085.0,889,413.593118
-1802.0,1081,418.386833
-1556.0,1375,419.168617
