#{"t_start": 1761457862.6851861, "env_id": "None"}
r,l,t
-21.272079,2201,571.371029
-25.80907,1319,572.013335
45.123754,340,572.223108
-65.343044,737,572.557309
-42.203237,2244,573.511498
-26.01384,1030,574.079465
-60.65808,2110,575.026176
44.864016,340,575.235835
-69.678918,2123,576.154296
34.157362,340,576.378193
-59.899475,1557,577.116151
-54.466011,639,577.5175
-53.20419,749,577.967412
39.871083,2525,838.005319
44.954541,340,838.232491
49.722447,414,838.463976
-22.773818,1324,839.106686
-48.373721,2237,840.071328
-48.638433,1668,840.864008
-89.188211,1624,841.3917
-91.916456,903,841.92482
-57.739501,1041,842.541529
-77.720616,2700,843.681235
-71.106397,1089,844.263417
-71.633314,2282,845.248625
-73.635424,1623,845.77344
-70.85105,1265,846.391668
8.782811,950,846.759682
7.629085,2700,847.881774
-46.298699,1571,848.622342
-48.017432,805,849.080128
-40.377267,1926,849.932531
-62.403274,841,850.402548
-27.013027,1146,850.976397
-44.411653,1883,851.830784
-33.662614,1130,852.42886
-37.647298,2316,853.436327
-49.695982,886,853.915936
-48.59825,1034,854.462663
43.275947,1564,855.217007
31.187968,414,855.454438
-47.37242,885,855.934582
-38.577159,1827,856.795107
-48.313809,1001,857.321926
-51.370757,915,857.836934
-33.022814,1226,858.466609
48.517107,409,858.697692
-31.562819,2063,859.604053
-53.723608,1102,860.181847
-56.2822,994,860.700027
-41.060292,1710,861.244536
-62.219651,1199,861.861274
-37.424842,1107,862.45064
-62.612046,1910,1129.942315
7.132186,2318,1130.994885
14.336517,1971,1131.999699
45.640519,425,1132.246238
-71.181429,958,1132.784956
-17.645995,2700,1134.01651
37.163834,2460,1135.097845
-64.42837,1804,1135.963401
-24.476441,2463,1137.013345
-48.974204,1442,1137.693458
-88.606445,2700,1138.860152
-24.48827,2042,1139.746032
-14.813845,1666,1140.508914
107.464315,2700,1141.6646
-63.323053,1080,1142.22009
-82.077921,1719,1143.002322
-67.690806,1669,1143.759079
-94.04192,2534,1144.838145
49.953671,340,1145.052682
-59.75301,2440,1146.095399
-50.717516,1454,1146.797229
44.756726,340,1147.01298
-40.659601,1012,1147.535184
-42.617986,1971,1148.407572
-28.090505,1219,1149.011082
-53.721562,2653,1150.137034
36.529092,417,1150.378832
-45.939011,1319,1151.01784
1.682365,2389,1152.056735
-8.599054,2700,1153.169889
-61.643687,1047,1153.720629
63.687831,2700,1405.569188
-102.46199,1735,1406.387126
36.790186,425,1406.624128
-15.615288,2700,1407.804542
-37.491081,1609,1408.559431
-51.543963,1163,1409.164188
-32.91736,1122,1409.741437
37.949459,340,1409.953738
-48.322725,1279,1410.576822
-44.382168,753,1411.016562
-34.672763,1859,1411.867893
-82.223729,2309,1412.554873
-51.795978,2700,1413.691531
-104.720773,1790,1414.521649
-35.3274,1677,1415.279318
-17.419052,1153,1415.861901
-25.385565,1317,1416.505151
-40.12845,1586,1417.229852
-56.347845,837,1417.698716
31.985484,414,1417.927331
-85.67794,1281,1418.568007
-26.595218,1719,1419.114264
37.84771,425,1419.343941
-13.527242,1298,1419.977668
-62.571182,799,1420.43206
-32.627611,1120,1421.000682
36.515829,340,1421.211667
-39.730745,1512,1421.909016
-20.175018,1590,1422.640336
40.22062,2700,1423.769109
-64.637482,1070,1424.336584
-47.489755,1218,1424.935632
-18.854691,1487,1425.651762
-115.462166,1435,1426.34721
-55.317419,2383,1427.358849
-34.72125,739,1427.788415
-93.000403,2251,1428.766902
