#{"t_start": 1761540848.875562, "env_id": "None"}
r,l,t
-70.762079,904,199.086831
-39.514931,1629,199.774812
13.811176,1645,200.466701
-38.553536,781,200.884163
2.743421,967,201.362475
-97.626514,977,201.835734
12.891919,1092,202.353318
-17.957343,1025,205.730156
-11.49515,1157,206.28234
-2.904157,1433,206.911324
-4.843942,1026,207.411295
-15.269858,1013,207.897974
-70.654045,1278,208.473187
-12.789608,1114,208.998172
-56.793748,1094,212.404617
2.025263,1067,212.935076
-22.194566,1206,213.487937
-60.086322,1138,214.018166
-35.572188,827,214.453377
-38.745216,1752,215.184052
-21.696906,901,215.638162
-57.540924,1109,219.069835
-43.552685,1638,219.780945
-60.778569,1135,220.316906
-54.376062,1044,220.824673
-13.493166,1012,221.317499
-11.930145,1158,221.859802
-29.551037,761,222.275377
26.656437,957,225.624982
-33.616937,1323,226.272484
-64.212876,1579,226.941051
-64.750994,1349,227.536649
-47.513557,1270,228.113594
-34.503954,1417,228.731939
-50.468301,1105,232.041094
-0.248383,1382,232.710323
3.036561,1032,233.213879
-2.2496,816,233.644189
-63.097795,942,234.113235
-55.610544,1227,234.680924
-79.616407,1156,235.218228
-69.79161,756,235.63048
0.468158,833,238.910158
-13.473881,1184,239.520038
2.265518,1277,240.098048
32.555627,1503,240.754172
-28.835116,978,241.239155
-11.54945,1052,241.75799
25.105328,1146,242.295179
-44.068905,1000,245.632225
-102.502742,1082,246.197791
-17.631904,1248,246.770074
-40.164683,1464,247.403791
-58.010743,1554,248.067945
18.914447,1303,248.64627
-67.510668,994,249.131048
-111.34309,1789,252.741002
-38.602925,1261,253.31276
-45.471631,840,253.749425
-35.68191,1329,254.35275
-20.22235,1359,254.956403
-59.446125,561,255.30498
-29.556782,1486,258.829582
-38.562714,745,259.28332
-7.261981,887,259.743021
-24.135865,995,260.232074
-97.467332,1344,260.832188
-39.752815,887,261.288817
-53.506623,1459,261.918875
-55.080181,1407,262.542396
-75.601516,1354,266.040593
13.306567,746,266.455179
-41.557766,1184,267.008558
0.105227,1116,267.535517
-38.818441,1012,268.028009
-1.127282,1122,268.556849
-15.829187,956,269.03954
-66.126881,1240,272.525273
-31.990763,1570,273.215489
-45.035458,1405,273.847971
-96.262997,1546,274.508239
-66.419524,1805,275.254564
4.028247,1048,275.759492
-96.792507,863,279.08614
-137.844434,2487,280.057859
-74.311047,777,280.48287
-126.865222,2265,281.377158
-54.051363,1629,282.068747
-20.300721,924,285.412544
-47.742068,842,285.858608
-95.74386,745,286.27052
-56.241811,882,286.731974
-46.98395,1355,287.335258
-51.563112,1443,287.965449
-22.271687,1102,288.487764
-126.45029,1743,292.124238
-55.174389,1830,292.881874
-61.438726,1244,293.447641
-54.67273,1074,293.962399
-76.922884,862,294.411266
-8.247404,1249,294.979545
-44.605297,893,295.439404
-43.354056,1143,298.887532
-12.186078,1482,299.540418
14.50988,1133,300.075341
-63.868679,1882,300.843108
-12.444082,1431,301.469798
-34.992056,1444,304.936942
-80.330392,1524,305.645934
-22.100779,1075,306.167936
-17.924224,749,306.583798
-40.126377,977,307.077683
19.756658,860,307.525836
-57.148038,1157,308.071362
-51.808376,664,308.456942
-28.451242,1337,311.974646
-19.458787,1144,312.551251
-20.303232,1102,313.084437
-11.964024,1630,313.77727
-30.177149,1183,314.332025
-16.219889,897,314.795826
-51.186212,1125,315.326002
6.108068,1796,319.048868
-77.642076,1315,319.646365
-8.117858,1095,320.182667
10.972711,1338,320.789539
-97.385532,1317,321.384774
6.767986,1627,322.07953
-23.364375,947,325.477777
13.579638,954,325.967879
-78.350209,1894,326.735504
-70.72628,1649,327.43926
-5.358386,1407,328.066703
-52.052671,1547,328.731851
-24.011045,937,332.089465
-4.275103,1258,332.685553
-46.832509,1299,333.271712
-55.024341,1642,333.965578
-28.475951,1068,334.471684
-9.559615,1131,335.003817
-31.585196,1366,338.578915
-30.332021,956,339.101174
-31.261384,621,339.480465
-49.983199,1279,340.073212
24.536766,1094,340.596714
-0.554555,760,341.007632
-78.430996,817,341.447292
-9.536369,1681,342.172852
-4.561223,850,345.652125
-22.161771,1384,346.344354
5.66801,1084,346.866532
-1.193501,1111,347.395389
-61.94292,1175,347.943111
7.262248,1230,348.500873
-38.190894,1060,349.02578
26.794151,1109,352.673085
-27.719896,1043,353.224069
-34.932652,931,353.710949
-56.854046,985,354.203427
-20.443077,1172,354.758927
-26.35604,1429,355.383002
-38.398118,958,355.875161
-34.518202,687,356.271406
-14.852922,808,359.85591
-63.611322,1052,360.421123
-62.629458,1494,361.092031
-46.150114,1192,361.635761
-44.56465,1615,362.310505
-43.642868,1159,362.846882
3.539501,1041,363.359969
-27.811546,724,366.861227
-31.231611,1142,367.44932
-41.30723,1140,367.997809
-11.923809,1324,368.593368
-23.261175,1421,369.214315
16.631879,1365,369.814532
9.688336,1094,373.407932
-65.95274,1039,374.027882
-18.686093,1742,374.78072
-50.285655,1616,375.455762
-60.797262,1336,376.047979
-9.732269,1041,376.561902
-59.720772,1403,380.23045
-22.565738,1562,381.043663
-45.580917,1384,381.658562
36.462267,784,382.076778
-79.530699,823,382.510069
-15.694068,920,382.971061
-40.629815,840,383.413619
-93.10225,855,383.856766
-64.126455,1982,388.035821
-50.460537,1195,388.609511
-27.648978,1270,389.197849
-26.727031,957,389.667826
23.29177,1132,390.193221
-25.745172,1461,390.825137
-61.914742,985,394.440058
10.042919,887,395.004439
-19.198006,1002,395.525583
-61.051926,1485,396.191132
-35.469413,1312,396.774102
-49.913245,994,397.254252
9.190688,1349,397.849534
-123.560427,1465,401.68689
29.626889,1349,402.369745
22.36576,1236,402.937232
-57.863334,1334,403.529084
-9.370736,1385,404.136604
-25.858596,1601,404.817899
-64.785517,1150,408.529407
-63.194794,1665,409.309136
-19.233179,929,409.77482
-47.258069,1067,410.285098
-58.050947,856,410.722665
-9.874549,1358,411.329227
-40.844277,667,411.707177
-95.555735,1389,415.526412
-35.72917,989,416.121552
-42.753571,1331,416.753159
-45.139406,1081,417.275504
-68.439104,1605,417.954581
-32.924608,1525,418.608014
-20.330006,815,419.052443
-74.334439,1273,422.880236
-13.732732,1031,423.411787
-19.4078,1241,423.996058
7.63032,1252,424.576508
19.699053,1069,425.081678
-11.785775,1048,425.593094
-72.517153,860,426.037298
-23.892016,1474,429.951373
-51.446183,921,430.463997
-11.171927,588,430.829734
-16.750404,1517,431.53813
-22.266282,694,431.92799
-8.592693,1047,432.440587
-20.410178,1091,432.957395
-68.572647,1098,433.478521
-42.34543,1127,437.309103
-64.747658,1073,437.87271
-77.579278,1408,438.511284
-79.74858,1175,439.052967
-107.566525,1924,439.827515
-34.718011,1194,440.391612
-66.951093,1826,444.368005
-94.391885,1705,445.103761
-20.828103,1061,445.605069
-32.032008,1097,446.125336
-53.836057,1248,446.686916
-90.826891,1876,450.513267
-59.481357,1506,451.304488
-83.270377,1063,451.819729
-50.300969,1247,452.387225
-64.530917,1118,452.909117
-62.47122,1528,453.569699
-17.883992,896,454.020049
-61.712497,1107,457.737753
-9.23436,1088,458.329809
-59.468516,1106,458.874778
-5.715579,729,459.285866
-86.189406,1336,459.889782
-24.863455,861,460.32895
-47.366088,1024,460.824411
-24.108844,1009,461.315682
-57.264219,1111,465.140613
-32.621396,1482,465.854644
1.990091,874,466.304104
-86.563363,1124,466.837663
-88.522763,1349,467.431006
-41.431422,902,467.886811
-101.78068,1706,468.593986
-54.620508,1060,472.270281
-58.389121,1243,472.874309
1.217321,803,473.301929
-68.732642,1040,473.813001
-81.675834,1042,474.32207
-91.615462,1296,474.903021
-4.400819,938,475.36992
-60.636871,1492,479.27346
-77.128441,1413,479.954389
-19.92808,1026,480.456693
-10.548977,1345,481.060988
-20.525931,1160,481.598764
-94.175885,1729,482.312464
-28.571384,1069,485.959468
15.691299,1123,486.567081
-52.535077,686,486.963598
-27.573071,1069,487.497549
-81.437718,1144,488.042538
-84.380969,1813,488.786075
-95.784177,1533,489.431685
-7.491101,1214,493.170384
12.817713,725,493.589405
-57.383856,810,494.04145
-54.119225,881,494.51883
-6.363891,701,494.921737
-13.391906,1237,495.5582
-65.483875,1328,496.159585
-15.277901,1529,496.822921
-21.166719,1246,500.650132
-80.01632,1487,501.317037
-8.099682,896,501.768196
-44.334687,1188,502.314875
-46.109507,1395,502.934063
-46.537818,1014,503.423925
20.472734,926,507.011442
-44.260017,1017,507.649218
-32.538836,984,508.161696
-15.605936,660,508.558264
-3.179112,1406,509.207117
-60.658824,1032,509.71025
-85.48724,1815,510.455745
28.055251,720,510.848526
9.343151,844,514.598188
-37.429081,1103,515.208038
-4.848012,1783,515.978278
-67.805179,1129,516.506564
-27.711841,1131,517.031061
-35.190032,1362,517.63344
-41.482387,969,518.126896
10.566491,1078,521.927383
-2.604571,943,522.434162
-59.087801,1305,523.045386
23.411104,1020,523.544386
-44.584092,1094,524.070617
-18.62246,1024,524.566368
18.163343,779,524.984116
-98.160708,1304,528.839587
-28.265392,776,529.359288
-36.790087,1485,530.059301
-12.219717,847,530.500083
-21.148113,1002,530.997369
-27.221725,1041,531.498719
-83.038273,1256,532.071231
-128.415159,1578,535.921188
-78.163394,1974,536.869706
-40.811888,1093,537.385301
-108.945229,1214,537.943848
-67.759055,850,538.383643
-50.984408,1270,538.950054
-40.007446,1585,539.612525
-9.289369,996,543.300203
-10.111735,1463,543.978354
-57.339983,982,544.469153
-5.501168,1057,544.976204
-27.008744,875,545.422929
-48.798165,999,545.907912
-94.79327,1149,546.446862
-31.948603,1354,550.380376
-65.094346,1180,550.980231
-68.808617,1410,551.617565
-25.216009,1443,552.243893
-80.69978,1126,552.764154
13.795687,872,553.209225
-27.75104,1028,553.70338
-52.078436,1130,557.479661
1.548109,1068,558.034934
-33.387983,1343,558.668602
-80.091053,1147,559.209668
11.813582,992,559.698819
21.351523,941,560.178603
-99.055757,1474,560.818013
-43.736547,1087,564.653052
-47.341697,1050,565.195832
9.390269,971,565.695497
30.064234,1208,566.271114
-35.719341,947,566.745623
-7.051412,1373,567.361323
-33.30734,1013,567.852587
-39.330317,1428,571.841392
7.886829,977,572.373307
-60.078898,737,572.795956
13.9921,1207,573.378135
-79.019712,1166,573.929184
-3.383968,962,574.410031
-67.779111,1649,575.115531
-3.838751,897,578.831763
-34.123736,1328,579.564541
-6.840922,1654,580.285144
-29.819642,979,580.76242
-28.504868,1607,581.447219
-43.98098,1493,582.086122
-32.559981,733,582.488305
21.058004,1143,586.335718
-50.869898,1674,587.078813
-47.966645,485,587.394408
-91.420073,1236,587.987125
30.194562,887,588.446121
3.691939,1131,588.986732
-37.925627,885,589.441948
-76.895658,772,589.864743
-93.904189,1147,593.802781
-25.165023,1411,594.452856
-0.954582,945,594.933256
31.308911,916,595.397312
-37.169208,1301,595.986842
-66.123408,1130,596.517695
-39.627735,1094,597.045714
24.632938,1500,601.200466
12.662694,810,601.64341
-26.410369,1670,602.381145
7.767676,1281,602.967217
26.322924,900,603.421449
-41.078865,1157,603.963147
-3.924295,915,604.42525
8.725855,1166,608.430106
-46.97572,1177,609.014164
-42.432114,1120,609.562641
9.823163,718,609.969458
12.679959,1570,610.67852
-55.716598,1525,611.346657
-35.979625,1566,615.448649
-10.352738,853,615.940042
-19.075395,951,616.446494
-5.365564,1172,617.024354
-50.448622,883,617.48851
-45.73089,1589,618.188438
-21.621307,759,618.597779
-59.23411,959,619.083847
-32.390258,1172,623.034631
-10.963637,1388,623.693823
-40.315128,692,624.082816
3.191845,1481,624.751375
-16.415927,1212,625.30621
-100.159354,1006,625.797673
-3.593907,1101,626.32791
-35.560175,1085,630.272324
6.759674,621,630.662538
-64.932706,869,631.155452
0.484036,1054,631.69322
-31.729025,810,632.134155
13.816031,1061,632.674378
-49.516261,922,633.15373
4.868951,1106,633.703342
-32.6832,1472,637.767301
-44.643954,1211,638.387562
-2.970284,1118,638.94106
-47.854641,1080,639.471108
-28.637365,1179,640.024348
1.44918,842,640.466317
-37.305023,931,640.9424
-19.762638,1126,644.78699
-53.424871,930,645.399329
-15.104839,1154,645.975185
-17.85379,902,646.444835
-35.575804,941,646.93774
-5.86856,1102,647.475731
-42.86771,1228,648.057996
-17.359346,1357,648.671184
-43.695812,1079,652.566623
-5.720432,1107,653.155873
-42.832764,1082,653.686981
-25.145517,1098,654.223442
27.506206,1320,654.825901
-10.501682,767,655.235559
13.83675,1039,655.744594
-45.52105,849,656.190447
11.801237,973,660.044048
-48.407217,901,660.547313
-45.137454,1078,661.090035
-73.769087,1278,661.690246
-36.627671,1021,662.186671
30.83995,944,662.659385
-21.995719,1157,663.203638
1.015322,710,663.599155
-29.59386,1249,667.594384
-58.980177,1108,668.154783
-30.644251,715,668.554227
7.02835,1050,669.085707
-14.093155,1253,669.672226
-6.130412,843,670.110102
20.366738,1357,670.75573
-8.662638,1289,674.697902
19.125328,1137,675.310992
-25.806042,860,675.768214
-76.348036,1621,676.479689
-70.77968,846,676.913773
25.481468,940,677.383507
-5.065299,1101,677.907948
-33.520056,653,678.28269
-6.927523,1153,682.232449
-14.985145,800,682.696391
15.20223,1476,683.375172
31.603537,1319,683.964809
-3.161644,1314,684.543005
-4.54237,1501,685.185634
19.658293,686,685.567046
-74.492738,950,689.345689
-25.638038,773,689.807343
-51.572474,1088,690.354938
11.843062,887,690.817845
-22.867106,1272,691.409722
-23.47544,1063,691.919019
-43.451933,1000,692.408863
18.354815,752,692.814324
-53.307598,820,696.555461
0.300395,1105,697.194495
-74.922019,1407,697.84617
-12.581128,1198,698.396526
-67.923295,813,698.824621
-56.070934,1055,699.327991
-12.535732,883,699.77866
6.649493,929,700.236667
17.52382,710,703.943836
-23.835587,1318,704.65749
9.561065,1345,705.274244
-36.892852,1112,705.799199
-55.968197,1478,706.4443
-61.074456,1627,707.126664
-31.809281,757,707.53521
-52.356717,1073,711.319648
-35.355681,1041,711.86587
-70.174357,1365,712.496125
-12.091451,521,712.823575
-21.556257,1118,713.374507
-52.409398,924,713.846748
-68.891153,1458,714.492301
-28.555998,1296,718.38108
-23.159786,1376,719.094964
-51.499262,1088,719.62632
10.679534,1187,720.182888
-45.501816,773,720.604655
-33.003668,998,721.105861
-53.699729,1625,721.797297
-43.146995,612,722.154272
-11.59117,1152,726.046272
-12.826302,1475,726.718368
36.095581,1034,727.221828
-10.087972,1477,727.864486
-11.32498,1078,728.372932
-30.720609,1009,728.864768
17.842961,1252,732.679195
-7.970343,1131,733.308058
-49.956516,749,733.731318
-1.452826,1424,734.38603
-28.931211,1500,735.03614
-22.833266,1422,735.654781
-75.82543,1492,736.28612
35.053302,1387,740.145392
-18.86181,1316,740.757892
-40.122142,851,741.20566
-62.716134,1232,741.789345
-56.011827,854,742.232954
17.159029,892,742.692995
-50.294488,963,743.179732
-12.832287,815,746.9623
-68.698949,1221,747.641026
-6.559854,849,748.098416
-31.454627,930,748.584931
-50.219832,1162,749.146697
-17.192936,843,749.631089
-17.642832,1469,750.269917
-66.825107,1272,750.840232
-49.774152,1333,754.774883
-54.106144,1404,755.42115
-35.747127,1107,755.942391
6.870458,941,756.415016
-53.101058,940,756.886031
-37.736085,1714,757.604378
-56.463325,786,758.022935
-87.661333,1450,761.952976
-66.253486,1542,762.633191
-9.790816,805,763.049079
-107.754871,1094,763.571916
-95.045302,1288,764.146494
-60.226243,993,764.632608
-64.38463,1238,768.462715
-3.194798,1147,769.105795
-59.322904,1268,769.705513
-40.579952,1298,770.291294
-78.94017,1296,770.87218
-25.168285,923,771.329712
-39.643036,1101,771.850299
-20.371557,833,775.535744
-21.914903,818,776.092914
17.303203,976,776.621858
9.297688,1403,777.266306
-59.241114,917,777.731563
-27.446901,1080,778.247916
-31.161118,1184,778.792476
-36.0002,909,779.250539
-55.543907,879,782.99906
-12.128604,863,783.564464
-6.804964,820,784.023807
-2.78375,977,784.535276
-45.721479,1534,785.216025
-75.904223,891,785.66515
-30.926209,1126,786.195251
-26.617055,813,786.619468
1.49913,1321,790.518264
-57.959114,1468,791.263312
1.72519,1136,791.801346
-32.404808,822,792.228927
-27.119865,1063,792.74963
-28.495175,1390,793.365673
-50.962037,835,793.795255
-19.159711,972,794.272463
29.406682,920,798.056366
1.876083,1273,798.673656
-16.076141,1393,799.300278
-7.039102,1249,799.863272
11.003339,1034,800.360314
-17.991092,1415,800.970561
-23.349256,1281,804.815056
28.930534,1021,805.389999
-37.802799,1029,805.905371
-4.58351,955,806.40273
-68.366244,1359,807.028574
-54.746531,1758,807.755242
-23.631088,1243,808.303753
-55.266591,844,812.051674
-70.546844,643,812.480589
17.643645,734,812.924329
-24.297995,817,813.381793
-41.917361,1151,813.948463
-6.414988,1420,814.587729
-46.282077,1120,815.119587
17.963533,1342,815.720194
-2.023123,1096,819.637532
17.042249,1157,820.2178
-63.927519,758,820.644918
-14.155143,969,821.146637
-37.594001,1419,821.790847
-36.923973,829,822.223839
-6.418628,1472,822.864797
-40.708085,1773,826.946806
44.955488,957,827.446797
-41.170394,1162,828.011398
8.101866,1014,828.512437
-0.907312,1220,829.08018
-81.341542,1403,829.689561
-21.960038,1428,833.485358
-78.95149,1186,834.174916
20.031636,1133,834.733361
-17.155016,767,835.15315
-32.180601,1277,835.75753
-50.262681,1493,836.404226
-3.650319,1052,836.904235
19.907283,896,837.350488
-82.937517,798,841.097896
-25.751348,1041,841.656723
-5.260629,702,842.064184
-66.274247,1226,842.661198
-82.672029,1148,843.20867
-42.165073,1180,843.758341
-65.928013,1403,844.376794
-13.132881,844,848.058837
-10.735477,1170,848.75096
-55.297362,1377,849.390948
-22.365803,1236,849.966085
-2.2672,1695,850.678081
-57.067992,1104,851.198868
-33.175355,1149,851.725938
